PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
1,45,24.0,14,14,1,-70.0,183,4,1,5,-35
0,50,-66.0,11,25,0,-31.0,190,12,1,9,-112
0,49,-29.0,7,20,0,-37.0,191,7,0,0,-77
0,45,-17.0,13,20,0,-41.0,182,6,1,5,-59
0,47,-15.0,13,15,0,12.0,200,7,1,5,-63
0,45,-41.0,10,19,0,-35.0,182,11,3,24,-77
1,43,29.0,13,13,1,-46.0,188,4,1,4,-32
1,46,26.0,12,20,0,30.0,205,5,2,21,-23
1,51,19.0,13,22,0,-48.0,206,6,2,15,-32
1,47,25.0,19,20,0,-46.0,196,5,2,13,-23
0,47,-20.0,10,12,0,-44.0,202,8,1,4,-72
0,51,-2.0,12,24,0,-63.0,198,4,0,0,-46
0,49,-68.0,11,26,0,-37.0,197,13,2,16,-108
1,44,26.0,14,17,0,-54.0,174,2,0,0,-25
0,47,-75.0,12,24,0,-75.0,187,11,1,5,-117
0,44,-23.0,12,14,0,-65.0,173,7,2,15,-59
0,50,-75.0,15,21,0,-68.0,197,15,4,28,-116
1,46,36.0,23,23,1,-29.0,180,2,0,0,-25
0,49,-29.0,24,24,1,-42.0,197,10,2,16,-81
0,49,-46.0,15,23,0,-70.0,188,11,2,13,-86
0,52,-11.0,14,28,0,-3.0,196,7,2,15,-55
0,50,17.0,18,27,0,-18.0,204,3,0,0,-36
0,45,-7.0,9,14,0,-47.0,188,6,1,5,-54
1,53,52.0,18,18,1,-64.0,204,6,3,23,-10
0,49,18.0,19,19,1,-33.0,194,7,2,18,-42
0,44,13.0,13,14,0,-55.0,182,4,1,5,-32
0,51,-42.0,12,15,0,-31.0,205,8,1,6,-91
0,45,-12.0,8,14,0,-52.0,196,6,1,6,-58
0,47,12.0,9,23,0,-51.0,201,5,1,8,-34
0,48,-9.0,15,16,0,-52.0,194,4,0,0,-54
0,50,-32.0,23,23,1,-94.0,197,7,0,0,-87
0,45,-85.0,14,15,0,-98.0,182,11,1,9,-125
0,52,-67.0,12,16,0,-78.0,197,12,2,15,-109
1,47,57.0,20,20,1,-24.0,194,2,1,11,-2
1,47,27.0,13,20,0,-49.0,188,2,0,0,-24
0,48,-5.0,14,16,0,-68.0,191,5,1,5,-49
1,49,23.0,15,17,0,-89.0,190,4,1,5,-26
1,49,26.0,18,26,0,-35.0,206,2,0,0,-25
0,46,21.0,11,17,0,-21.0,198,4,1,7,-27
0,49,-84.0,11,25,0,-83.0,201,13,2,13,-124
0,45,16.0,19,24,0,-62.0,189,3,0,0,-36
0,46,12.0,16,20,0,-7.0,192,4,1,8,-37
0,50,-80.0,12,16,0,-62.0,197,11,1,10,-120
0,45,-21.0,15,17,0,-69.0,180,10,2,17,-63
0,45,-32.0,13,23,0,-64.0,184,7,1,8,-74
1,45,38.0,26,26,1,78.0,203,2,0,0,-25
0,51,19.0,13,23,0,-29.0,197,4,1,7,-27
1,47,14.0,14,22,0,2.0,194,3,0,0,-36
1,49,37.0,17,17,1,-12.0,196,7,3,27,-27
1,47,39.0,15,24,0,-35.0,194,7,3,31,-12
0,49,-32.0,8,22,0,-45.0,200,7,1,5,-78
0,50,-21.0,16,16,1,-67.0,198,7,1,5,-75
0,45,-16.0,13,15,0,3.0,198,6,1,8,-61
1,47,45.0,17,17,1,-70.0,189,3,1,10,-15
1,48,43.0,13,20,0,9.0,200,3,1,12,-12
0,49,0.0,15,19,0,-45.0,190,7,2,12,-46
0,47,17.0,12,18,0,-39.0,192,6,2,15,-30
0,45,14.0,14,25,0,-86.0,185,7,3,17,-27
0,50,22.0,15,16,0,-11.0,204,8,2,23,-28
0,45,-45.0,14,14,1,-36.0,182,9,2,18,-92
1,49,34.0,17,17,1,-17.0,204,5,2,13,-28
0,49,-53.0,12,20,0,-117.0,194,9,0,0,-97
1,45,24.0,13,25,0,-43.0,191,4,1,8,-27
0,46,-29.0,11,20,0,-35.0,198,8,1,5,-80
0,45,-36.0,16,17,0,-16.0,192,14,5,39,-77
0,47,12.0,13,14,0,-7.0,189,6,2,14,-37
1,50,4.0,29,29,1,-24.0,200,10,3,23,-55
0,49,-10.0,13,29,0,-16.0,205,4,0,0,-56
1,49,33.0,16,25,0,-58.0,205,3,1,8,-15
0,45,-82.0,12,16,0,-21.0,193,8,0,0,-121
0,48,-41.0,14,20,0,-29.0,196,9,2,11,-87
0,46,-41.0,10,18,0,-51.0,190,7,1,9,-86
0,47,-8.0,8,15,0,2.0,210,6,1,8,-55
1,43,36.0,20,20,1,-46.0,177,2,0,0,-25
0,44,-30.0,22,22,1,-35.0,191,7,0,0,-86
0,51,4.0,18,18,1,-23.0,200,11,4,39,-59
0,46,-54.0,8,14,0,-58.0,202,9,0,0,-101
0,48,-26.0,10,19,0,-45.0,203,9,2,13,-75
0,47,-30.0,16,21,0,-51.0,198,7,1,12,-82
0,47,16.0,13,18,0,-10.0,186,8,4,31,-29
0,48,-46.0,21,21,1,-71.0,190,9,1,9,-100
0,46,-13.0,13,16,0,-7.0,192,6,1,8,-58
0,44,-43.0,11,15,0,-17.0,182,7,1,6,-80
0,47,-13.0,13,20,0,-63.0,186,7,2,13,-55
0,47,5.0,13,15,0,-41.0,199,5,1,8,-39
0,45,-23.0,10,25,0,2.0,196,5,0,0,-68
0,47,-19.0,12,21,0,-44.0,185,7,1,8,-62
1,48,15.0,17,17,1,-52.0,195,8,3,19,-50
0,44,-18.0,11,26,0,-24.0,195,6,1,6,-65
0,45,6.0,20,23,0,-17.0,195,11,4,34,-45
0,51,-7.0,13,18,0,-48.0,193,5,1,5,-48
0,50,-18.0,11,27,0,-52.0,193,6,1,4,-62
0,46,-52.0,16,21,0,-13.0,199,9,2,14,-96
0,47,-10.0,16,16,1,-71.0,195,7,2,13,-65
0,48,-57.0,10,22,0,13.0,201,10,2,11,-101
0,46,-6.0,21,21,1,-35.0,193,5,1,5,-63
0,47,14.0,17,23,0,-64.0,186,2,0,0,-30
1,47,14.0,11,19,0,-58.0,196,4,1,8,-32
0,48,19.0,11,17,0,-7.0,188,6,3,22,-21
0,48,-28.0,13,20,0,-91.0,200,8,1,6,-73
0,52,39.0,17,23,0,44.0,233,6,3,26,-17
0,49,27.0,12,20,0,9.0,197,3,1,8,-22
0,47,-55.0,10,21,0,-18.0,192,8,1,6,-95
0,47,16.0,26,26,1,30.0,198,5,1,8,-42
0,45,-25.0,16,18,0,-55.0,190,9,2,14,-66
1,47,35.0,23,23,1,-46.0,197,4,1,10,-26
1,43,26.0,13,15,0,-71.0,174,2,0,0,-23
0,48,-33.0,13,21,0,-15.0,193,9,3,19,-73
0,54,37.0,27,27,1,64.0,214,4,1,11,-26
0,50,-86.0,14,17,0,-24.0,217,9,0,0,-134
0,46,-7.0,13,18,0,-80.0,182,4,0,0,-45
0,48,-76.0,13,24,0,-63.0,199,14,3,20,-116
0,48,3.0,15,15,1,-26.0,202,8,3,18,-54
0,45,-5.0,9,13,0,-24.0,199,4,1,5,-48
0,46,-42.0,13,17,0,-48.0,197,11,2,15,-88
0,47,21.0,12,17,0,-44.0,195,4,1,6,-32
