PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
1,44,40.0,17,17,1,-19.0,201,2,0,0,-22
0,48,5.0,18,29,0,56.0,197,7,3,25,-44
0,47,-54.0,11,25,0,-24.0,194,11,1,8,-105
1,42,23.0,12,22,0,-24.0,179,2,0,0,-30
0,48,-21.0,15,21,0,-56.0,194,8,2,15,-66
0,46,-39.0,14,14,1,-74.0,199,12,2,15,-100
0,49,3.0,9,16,0,-32.0,202,2,0,0,-42
1,44,31.0,11,29,0,-20.0,189,2,0,0,-22
0,43,41.0,16,16,1,92.0,205,2,0,0,-22
0,46,-10.0,16,18,0,-16.0,194,7,2,19,-61
0,45,7.0,15,15,1,-34.0,196,4,0,0,-54
0,48,-35.0,11,26,0,-70.0,193,9,1,7,-85
1,44,15.0,11,13,0,-63.0,192,2,0,0,-42
0,45,-53.0,18,22,0,-42.0,192,9,1,5,-103
0,48,-23.0,9,16,0,15.0,203,5,1,5,-73
0,45,8.0,21,24,0,16.0,194,6,2,20,-44
1,42,33.0,15,15,1,2.0,195,2,0,0,-31
0,47,3.0,11,24,0,-16.0,202,9,3,22,-50
0,47,-5.0,9,18,0,-13.0,197,6,1,5,-56
0,47,18.0,13,18,0,-65.0,194,5,2,13,-25
1,42,21.0,8,14,0,5.0,175,2,0,0,-32
1,42,30.0,20,21,0,-81.0,178,2,0,0,-21
1,45,34.0,23,23,1,-59.0,182,5,2,15,-28
1,42,11.0,14,14,1,-45.0,185,5,1,9,-53
1,45,31.0,19,19,1,-43.0,190,2,0,0,-30
0,46,25.0,26,26,1,-5.0,198,5,2,16,-35
0,52,22.0,11,20,0,-47.0,192,6,2,17,-27
1,43,24.0,23,23,1,-40.0,198,3,0,0,-42
1,44,41.0,21,22,0,-34.0,180,2,1,11,-9
1,45,21.0,19,19,1,-7.0,197,4,1,11,-41
0,43,32.0,20,27,0,38.0,195,2,0,0,-22
0,45,-13.0,12,21,0,-52.0,182,5,1,9,-55
0,43,-7.0,11,15,0,-22.0,185,4,0,0,-51
1,44,36.0,11,21,0,36.0,187,5,2,18,-20
0,49,-84.0,12,20,0,-100.0,209,12,0,0,-134
0,50,-56.0,10,23,0,-32.0,202,7,0,0,-106
0,48,-32.0,16,16,1,-72.0,202,8,1,9,-89
0,46,-5.0,21,21,1,-12.0,185,8,3,26,-52
0,50,-15.0,14,21,0,-16.0,243,8,1,9,-66
1,44,29.0,14,22,0,-1.0,195,2,0,0,-23
1,44,27.0,15,15,1,33.0,190,2,0,0,-31
1,51,53.0,17,26,0,56.0,206,4,2,19,-4
0,43,-33.0,19,19,1,-31.0,189,9,2,11,-93
1,43,31.0,21,23,0,-18.0,189,2,0,0,-23
0,48,-6.0,13,22,0,-41.0,189,6,1,8,-55
0,42,-46.0,11,15,0,-59.0,189,9,2,11,-87
0,47,-101.0,12,22,0,51.0,221,9,0,0,-151
0,47,13.0,19,19,1,12.0,207,8,3,29,-47
1,44,23.0,13,15,0,0.0,182,4,1,6,-28
0,49,-75.0,11,20,0,-53.0,203,13,1,5,-131
0,48,-14.0,14,20,0,11.0,214,9,3,25,-64
0,47,-21.0,15,22,0,0.0,194,7,1,8,-65
1,45,10.0,15,21,0,-40.0,181,4,1,5,-41
1,41,42.0,17,17,1,-2.0,181,2,0,0,-23
0,47,-79.0,15,20,0,-89.0,188,9,0,0,-122
1,47,17.0,27,27,1,-7.0,194,9,4,39,-44
1,43,32.0,11,14,0,-11.0,176,2,0,0,-19
1,45,33.0,14,14,1,16.0,188,2,0,0,-31
1,43,16.0,9,17,0,-31.0,181,2,0,0,-32
1,42,36.0,12,18,0,-19.0,190,2,0,0,-18
0,42,45.0,16,16,1,115.0,190,2,0,0,-19
1,41,27.0,20,20,1,-29.0,182,3,0,0,-40
1,44,25.0,13,15,0,-53.0,201,2,0,0,-31
0,49,-29.0,11,19,0,21.0,209,7,1,9,-81
1,43,37.0,8,13,0,-47.0,191,4,1,6,-20
1,43,15.0,18,24,0,-60.0,189,3,0,0,-44
1,45,34.0,26,26,1,-31.0,201,2,0,0,-29
1,46,33.0,15,18,0,-65.0,187,4,2,15,-18
1,46,5.0,11,18,0,-49.0,190,3,0,0,-43
0,50,-25.0,14,24,0,-75.0,202,7,0,0,-74
0,49,22.0,19,19,1,6.0,216,3,0,0,-39
1,46,26.0,16,19,0,-15.0,195,2,0,0,-31
0,44,-5.0,14,23,0,-31.0,186,9,3,25,-53
1,42,42.0,14,14,1,-22.0,187,2,0,0,-22
0,46,8.0,12,14,0,-11.0,199,4,1,5,-43
0,46,12.0,10,14,0,-64.0,190,6,2,14,-31
0,49,4.0,11,22,0,12.0,200,3,0,0,-50
0,50,-8.0,14,16,0,-32.0,211,6,1,9,-56
0,49,-5.0,11,20,0,-9.0,200,4,0,0,-54
1,51,29.0,14,18,0,-16.0,201,11,5,40,-23
0,46,-8.0,19,26,0,-24.0,195,5,1,8,-52
1,48,33.0,17,21,0,-23.0,196,7,3,28,-18
0,47,20.0,13,21,0,-5.0,199,4,1,5,-29
0,48,-22.0,14,20,0,-65.0,195,6,0,0,-71
0,50,16.0,11,17,0,-29.0,203,6,2,14,-31
1,44,17.0,17,17,1,-75.0,179,2,0,0,-42
1,46,22.0,25,25,1,-52.0,192,7,2,17,-36
1,46,34.0,14,20,0,-35.0,193,2,0,0,-21
1,42,30.0,19,19,1,-71.0,166,2,0,0,-31
0,47,-8.0,10,18,0,59.0,208,4,0,0,-62
0,46,10.0,15,18,0,24.0,200,9,4,28,-35
1,42,44.0,11,14,0,-10.0,178,3,1,9,-10
1,45,30.0,9,17,0,-68.0,175,2,0,0,-20
1,43,25.0,13,13,1,-12.0,183,3,0,0,-42
0,48,-22.0,12,24,0,6.0,199,7,1,6,-69
0,47,18.0,16,18,0,-52.0,189,3,0,0,-38
0,46,-2.0,17,23,0,-22.0,197,5,1,8,-49
1,44,50.0,14,17,0,-43.0,184,4,2,18,-1
0,48,-24.0,11,31,0,24.0,208,6,0,0,-75
1,41,27.0,12,13,0,-59.0,175,2,0,0,-31
0,48,-15.0,11,21,0,-96.0,197,7,1,5,-64
1,44,27.0,10,12,0,-35.0,201,5,2,13,-26
0,48,-8.0,15,19,0,4.0,205,7,2,17,-57
0,46,36.0,20,20,1,69.0,222,10,5,40,-25
1,45,42.0,11,15,0,-29.0,194,5,2,17,-10
0,46,-32.0,15,16,0,-48.0,206,7,0,0,-80
0,47,-14.0,13,15,0,-36.0,195,7,2,12,-62
0,48,-16.0,13,19,0,-57.0,194,6,1,9,-62
0,49,-6.0,14,23,0,-10.0,206,9,3,21,-55
1,43,32.0,23,23,1,-27.0,186,2,0,0,-31
0,47,15.0,23,23,1,-12.0,207,5,1,6,-49
1,40,52.0,15,15,1,10.0,190,2,1,9,-13
0,52,5.0,11,17,0,-46.0,216,5,1,6,-44
0,47,-22.0,8,18,0,-53.0,197,7,0,0,-71
0,49,31.0,21,21,1,2.0,201,7,3,28,-27
1,42,47.0,13,13,1,19.0,192,2,0,0,-19
0,47,-47.0,14,19,0,-45.0,200,11,2,15,-94
0,51,26.0,13,13,1,-58.0,213,5,1,6,-42
1,43,22.0,14,15,0,-58.0,177,2,0,0,-29
1,46,21.0,11,17,0,21.0,202,2,0,0,-29
1,46,30.0,15,23,0,-21.0,196,4,1,6,-24
1,45,33.0,9,14,0,-38.0,184,2,0,0,-20
1,43,37.0,11,14,0,-74.0,179,2,0,0,-18
0,46,14.0,18,25,0,28.0,189,2,0,0,-42
0,47,-21.0,15,18,0,-89.0,196,4,0,0,-68
0,52,-62.0,11,18,0,-43.0,209,9,0,0,-116
1,44,32.0,13,19,0,-34.0,182,2,0,0,-19
0,46,-39.0,20,20,1,-67.0,204,10,1,9,-97
1,47,39.0,27,27,1,-15.0,193,5,2,22,-20
1,45,39.0,19,19,1,-35.0,195,2,0,0,-25
1,48,23.0,13,18,0,-72.0,207,4,0,0,-33
0,44,-22.0,13,21,0,-9.0,194,6,1,8,-75
0,49,2.0,14,17,0,-26.0,195,7,2,14,-50
0,49,-8.0,23,23,1,-21.0,206,11,3,20,-65
0,47,11.0,12,26,0,9.0,199,4,1,5,-41
1,44,54.0,14,14,1,-27.0,191,3,1,8,-10
1,45,40.0,14,17,0,-40.0,184,2,1,9,-11
1,43,43.0,16,23,0,10.0,185,3,1,5,-14
0,47,-24.0,15,22,0,-11.0,184,8,2,15,-60
0,48,14.0,12,20,0,-21.0,198,5,2,14,-36
1,40,38.0,11,19,0,81.0,201,2,0,0,-25
1,44,29.0,13,24,0,-16.0,191,4,1,6,-22
1,45,37.0,10,30,0,-4.0,196,2,0,0,-17
1,42,55.0,14,15,0,-50.0,181,2,1,8,-3
0,49,5.0,10,22,0,-14.0,202,6,1,8,-46
1,53,34.0,29,29,1,-37.0,210,7,3,23,-26
1,46,26.0,10,18,0,-70.0,202,3,0,0,-26
0,44,13.0,10,12,0,88.0,214,2,0,0,-31
0,46,-35.0,15,17,0,-57.0,197,9,2,11,-79
1,47,53.0,21,21,1,-35.0,202,8,4,25,-19
1,44,38.0,11,22,0,22.0,200,2,1,8,-14
1,47,37.0,19,19,1,-38.0,189,6,3,24,-23
1,47,28.0,26,26,1,-25.0,201,6,3,24,-31
1,41,39.0,11,18,0,39.0,186,3,1,9,-16
1,45,25.0,12,20,0,-35.0,189,2,0,0,-28
1,47,41.0,28,28,1,-38.0,190,6,3,26,-19
1,43,44.0,19,21,0,-11.0,187,2,1,8,-9
1,43,33.0,10,19,0,25.0,190,2,0,0,-18
1,44,50.0,22,22,1,-58.0,188,4,2,17,-12
0,47,-37.0,10,15,0,-33.0,200,8,1,8,-84
1,43,29.0,11,27,0,-23.0,182,2,0,0,-26
1,46,56.0,16,18,0,33.0,201,6,4,32,4
1,45,14.0,11,17,0,-57.0,188,3,0,0,-36
1,47,46.0,20,20,1,-38.0,196,2,0,0,-17
0,45,4.0,14,14,1,-1.0,199,4,0,0,-56
0,48,-55.0,11,21,0,-43.0,193,12,2,13,-102
1,45,35.0,16,16,1,-9.0,200,4,1,5,-29
1,48,8.0,15,18,0,-58.0,215,6,1,8,-49
1,46,13.0,14,21,0,-53.0,183,4,1,9,-38
1,43,43.0,13,13,1,-37.0,204,2,0,0,-17
0,46,24.0,17,20,0,37.0,196,4,1,5,-34
1,42,30.0,14,24,0,42.0,203,2,0,0,-28
1,47,51.0,21,21,1,-19.0,200,4,2,19,-13
1,46,20.0,23,23,1,-30.0,186,7,2,22,-41
0,50,-16.0,15,23,0,-30.0,198,10,4,29,-65
1,46,48.0,13,15,0,-39.0,190,3,2,14,-3
0,49,-65.0,15,27,0,-26.0,201,13,3,15,-113
1,46,16.0,20,27,0,-47.0,187,2,0,0,-39
1,45,46.0,13,18,0,4.0,193,3,2,17,-5
1,44,26.0,14,15,0,-60.0,192,3,0,0,-27
0,48,-20.0,10,21,0,23.0,205,8,2,11,-73
1,44,27.0,27,27,1,-45.0,185,3,0,0,-34
1,43,25.0,10,18,0,-15.0,188,3,0,0,-27
0,49,-3.0,15,15,1,-79.0,192,8,2,13,-61
0,50,-6.0,13,19,0,-41.0,201,6,0,0,-50
1,47,63.0,29,29,1,0.0,211,2,1,9,1
1,43,30.0,14,18,0,-11.0,203,2,0,0,-25
1,44,44.0,14,14,1,-16.0,185,3,1,9,-16
1,44,25.0,12,13,0,-77.0,183,5,1,5,-28
1,42,41.0,25,25,1,-24.0,179,2,0,0,-25
0,45,7.0,14,15,0,-21.0,195,5,2,14,-36
0,44,-7.0,11,28,0,9.0,184,8,3,22,-43
1,42,37.0,22,22,1,-9.0,188,2,0,0,-25
0,50,-9.0,11,20,0,-27.0,200,10,3,17,-56
1,41,43.0,20,20,1,59.0,195,2,0,0,-25
0,46,-37.0,15,16,0,-23.0,197,10,2,15,-89
0,46,2.0,12,24,0,2.0,195,5,1,6,-47
1,44,67.0,13,14,0,-12.0,200,2,2,17,17
1,42,29.0,17,17,1,-19.0,183,2,0,0,-34
1,47,26.0,20,20,1,-1.0,205,9,4,29,-35
1,46,54.0,13,17,0,-20.0,198,6,4,28,3
1,43,51.0,11,26,0,74.0,194,2,1,8,-1
1,44,54.0,19,19,1,0.0,191,3,1,9,-8
0,46,13.0,17,17,1,-34.0,190,4,1,9,-40
