PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
0,44,12.0,9,25,0,71.0,202,3,0,0,-36
0,47,26.0,25,25,1,-39.0,200,6,2,16,-31
1,45,36.0,18,18,1,-45.0,178,2,0,0,-25
1,47,4.0,16,20,0,-35.0,194,4,0,0,-49
0,46,10.0,10,17,0,-39.0,194,3,0,0,-36
0,48,-58.0,11,24,0,-61.0,193,7,0,0,-100
1,43,27.0,11,22,0,2.0,183,2,0,0,-24
0,46,27.0,14,16,0,93.0,208,2,0,0,-23
1,47,30.0,26,26,1,-54.0,198,3,0,0,-29
1,48,60.0,32,32,1,12.0,200,7,4,40,-4
1,45,30.0,20,20,1,16.0,200,5,1,11,-29
1,45,30.0,21,21,1,-36.0,191,3,0,0,-35
1,48,26.0,20,20,1,-17.0,200,3,0,0,-36
0,46,0.0,15,15,1,-25.0,191,6,1,8,-57
1,44,28.0,15,15,1,-76.0,191,3,0,0,-36
0,49,-81.0,12,18,0,-43.0,192,15,3,26,-122
0,45,17.0,22,22,1,-38.0,189,4,1,5,-34
0,46,-28.0,19,19,1,-18.0,201,8,1,8,-89
0,47,29.0,24,24,1,-22.0,195,2,0,0,-25
1,48,47.0,15,15,1,13.0,199,3,1,11,-12
0,51,-29.0,12,25,0,-31.0,212,8,1,6,-79
0,50,10.0,18,34,0,9.0,204,8,3,22,-34
0,48,-7.0,17,27,0,-22.0,194,9,3,18,-53
0,51,-23.0,18,18,1,-27.0,206,9,1,10,-79
0,52,-47.0,17,18,0,-30.0,203,13,3,23,-93
0,47,3.0,19,19,1,-15.0,188,9,3,26,-47
0,45,32.0,20,20,1,69.0,190,3,1,6,-24
0,45,-22.0,8,15,0,-5.0,195,7,2,13,-62
0,47,-70.0,11,22,0,-30.0,190,10,1,6,-111
1,46,8.0,16,16,1,-35.0,198,5,1,5,-54
0,46,-5.0,20,20,1,-71.0,186,6,1,5,-59
0,47,-26.0,14,19,0,-67.0,192,8,2,11,-71
0,46,-13.0,15,16,0,-49.0,189,5,0,0,-61
1,50,37.0,22,22,1,-16.0,219,5,2,14,-24
1,45,33.0,14,19,0,-3.0,194,2,0,0,-23
0,48,-52.0,9,20,0,-71.0,198,9,0,0,-100
0,48,39.0,10,17,0,14.0,220,3,1,8,-13
1,47,30.0,12,15,0,-46.0,198,2,0,0,-23
0,48,21.0,21,21,1,-18.0,191,6,2,22,-36
0,46,-88.0,19,26,0,-36.0,202,13,2,11,-132
0,48,-14.0,25,25,1,-12.0,205,10,2,21,-73
0,47,4.0,11,17,0,-62.0,199,8,3,19,-44
1,49,30.0,27,27,1,54.0,202,4,1,9,-29
0,43,14.0,8,24,0,-55.0,186,2,0,0,-30
1,49,42.0,14,21,0,44.0,209,4,2,17,-14
1,47,19.0,13,19,0,-78.0,193,2,0,0,-31
0,48,12.0,23,24,0,39.0,208,3,0,0,-41
0,47,-51.0,21,25,0,-18.0,194,8,1,9,-95
0,47,-26.0,17,22,0,-5.0,206,7,2,14,-75
1,49,23.0,12,26,0,-24.0,204,4,1,8,-29
0,45,3.0,16,21,0,-31.0,190,4,1,5,-42
0,45,-9.0,12,21,0,-48.0,193,5,1,5,-53
0,47,1.0,15,15,1,-31.0,208,5,1,5,-54
1,44,49.0,16,19,0,-53.0,192,2,1,9,0
0,47,-27.0,11,18,0,-54.0,205,9,2,18,-76
0,43,11.0,11,21,0,-13.0,185,2,0,0,-34
1,45,59.0,15,15,1,-92.0,172,2,1,9,0
1,46,32.0,12,17,0,-37.0,191,2,0,0,-22
0,45,-29.0,14,14,1,-50.0,198,9,2,14,-83
0,46,-46.0,10,15,0,-66.0,191,8,1,5,-94
0,45,-7.0,8,20,0,-54.0,193,4,0,0,-54
0,47,3.0,15,18,0,-20.0,198,4,1,5,-40
0,51,-61.0,10,17,0,-66.0,201,11,1,7,-109
1,45,58.0,14,17,0,-43.0,198,2,1,9,0
0,50,-2.0,19,19,1,-46.0,201,9,2,17,-57
0,46,3.0,14,14,1,13.0,217,7,2,13,-59
0,46,15.0,20,20,1,-36.0,189,5,2,16,-37
0,44,7.0,17,17,1,-71.0,173,5,1,8,-45
0,49,-19.0,19,19,1,-29.0,197,9,3,22,-69
0,49,-43.0,13,18,0,-38.0,203,8,1,5,-96
1,45,30.0,17,17,1,2.0,183,2,0,0,-31
0,45,9.0,18,18,1,-6.0,187,5,1,6,-46
0,47,12.0,13,22,0,-38.0,194,4,1,6,-38
1,45,25.0,13,13,1,-34.0,207,5,1,8,-33
0,46,8.0,16,16,1,-57.0,187,4,1,6,-42
0,48,2.0,20,23,0,-25.0,196,4,0,0,-47
1,50,45.0,15,15,1,-25.0,205,5,2,17,-20
0,45,-2.0,13,29,0,-56.0,190,6,1,8,-47
1,47,46.0,14,17,0,-26.0,199,3,1,9,-8
0,44,24.0,15,21,0,90.0,197,5,2,15,-19
0,46,22.0,19,19,1,-24.0,202,4,1,5,-41
1,47,41.0,25,25,1,-41.0,198,5,2,13,-24
1,45,32.0,9,21,0,-58.0,189,2,0,0,-18
0,49,20.0,9,19,0,39.0,210,3,0,0,-34
1,45,47.0,13,17,0,58.0,197,2,1,9,-1
1,47,16.0,13,16,0,-76.0,193,3,0,0,-35
0,50,35.0,12,15,0,-1.0,207,3,1,5,-14
0,47,29.0,19,27,0,-13.0,203,7,3,29,-16
1,48,49.0,24,24,1,31.0,208,5,3,25,-13
1,47,42.0,14,19,0,-52.0,191,5,3,22,-8
0,50,-46.0,13,23,0,-81.0,199,7,0,0,-90
1,46,24.0,17,17,1,6.0,204,6,2,18,-40
1,44,35.0,10,20,0,62.0,188,2,0,0,-17
1,50,48.0,24,31,0,-12.0,203,7,4,37,-3
1,45,39.0,27,27,1,0.0,191,4,1,5,-21
0,50,20.0,14,21,0,50.0,214,6,3,23,-25
0,47,0.0,11,14,0,-16.0,193,5,1,9,-39
1,50,27.0,15,19,0,-79.0,206,3,0,0,-29
0,48,-21.0,12,23,0,-38.0,194,7,1,5,-68
0,46,-17.0,11,19,0,-30.0,198,6,1,5,-65
