PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
0,49,-4.0,13,30,0,-43.0,196,6,0,0,-58
1,46,54.0,13,13,1,-67.0,200,4,1,13,-13
1,45,36.0,16,16,1,-14.0,187,2,0,0,-24
0,47,31.0,21,21,1,9.0,206,4,1,4,-28
1,47,29.0,10,13,0,-49.0,194,2,0,0,-24
1,48,36.0,19,21,0,-78.0,201,5,2,17,-16
1,48,29.0,22,22,1,-11.0,202,12,5,49,-40
1,46,30.0,12,17,0,-94.0,186,2,0,0,-25
1,47,49.0,15,17,0,20.0,204,6,3,32,-6
0,45,-8.0,9,14,0,-50.0,190,4,0,0,-53
0,43,32.0,8,20,0,93.0,207,2,0,0,-25
0,46,-6.0,12,21,0,-7.0,203,7,2,15,-51
0,47,18.0,14,16,0,11.0,203,6,2,22,-28
1,44,39.0,28,28,1,-27.0,187,2,0,0,-23
0,54,6.0,15,20,0,-18.0,197,5,1,4,-43
1,46,34.0,16,16,1,-1.0,198,4,1,6,-29
0,49,-4.0,10,19,0,-73.0,196,8,3,18,-45
1,52,62.0,18,18,1,-26.0,218,2,1,12,-1
0,49,16.0,25,28,0,16.0,202,4,1,8,-33
1,47,62.0,16,23,0,40.0,199,3,2,20,7
0,48,-53.0,9,21,0,-70.0,199,10,0,0,-107
0,46,-22.0,12,18,0,-12.0,194,7,1,6,-69
1,49,26.0,24,26,0,23.0,211,8,4,33,-30
0,45,-3.0,11,14,0,-26.0,191,7,2,15,-49
0,48,9.0,10,25,0,-53.0,196,5,1,6,-40
1,49,48.0,26,26,1,-57.0,200,3,1,11,-19
0,45,5.0,7,22,0,61.0,197,3,0,0,-46
0,47,-84.0,12,14,0,-82.0,190,12,3,23,-121
0,46,27.0,22,22,1,31.0,197,3,0,0,-38
0,47,17.0,19,20,0,-31.0,199,2,0,0,-30
1,46,63.0,17,17,1,29.0,201,5,3,26,3
0,50,15.0,22,22,1,-40.0,209,5,1,6,-46
0,46,-25.0,12,21,0,23.0,199,7,1,5,-73
0,48,-10.0,24,24,1,12.0,202,9,3,28,-59
0,49,28.0,17,17,1,-10.0,203,6,2,19,-35
0,47,-63.0,8,13,0,-83.0,196,9,0,0,-107
0,49,-20.0,21,22,0,-1.0,199,9,2,22,-65
0,46,48.0,17,18,0,13.0,210,4,2,21,-10
0,46,-95.0,13,18,0,-49.0,185,12,2,14,-133
0,43,17.0,12,16,0,8.0,189,2,0,0,-21
0,45,18.0,10,23,0,-30.0,189,2,0,0,-22
0,43,20.0,11,15,0,-60.0,174,2,0,0,-21
0,48,-24.0,19,26,0,-38.0,197,7,1,5,-73
1,47,35.0,16,16,1,-44.0,195,4,1,10,-31
1,47,34.0,21,21,1,-7.0,209,2,0,0,-32
0,48,-17.0,13,24,0,-6.0,189,8,2,14,-61
0,48,-46.0,14,17,0,-39.0,211,7,0,0,-93
0,48,-34.0,9,20,0,-58.0,190,8,1,6,-78
0,47,2.0,24,24,1,-9.0,194,8,3,30,-56
0,45,-52.0,11,13,0,-22.0,187,6,0,0,-91
0,46,21.0,8,15,0,-41.0,210,3,0,0,-41
0,50,-34.0,24,24,1,-43.0,200,7,0,0,-94
1,48,33.0,12,18,0,43.0,211,3,1,9,-22
0,48,8.0,11,22,0,-70.0,201,4,0,0,-40
0,46,-25.0,15,15,1,-64.0,199,8,1,6,-80
0,44,16.0,16,24,0,38.0,195,2,0,0,-31
0,48,19.0,11,15,0,-13.0,206,3,0,0,-36
1,46,35.0,22,23,0,5.0,194,5,2,13,-15
0,48,-21.0,11,18,0,-48.0,200,5,0,0,-71
1,49,42.0,30,30,1,-64.0,200,2,0,0,-19
1,48,36.0,19,19,1,5.0,208,5,2,20,-31
1,49,53.0,23,23,1,-43.0,202,3,1,9,-11
0,49,-22.0,27,27,1,-62.0,201,12,4,28,-77
1,52,67.0,16,23,0,-30.0,216,3,2,22,13
1,48,27.0,24,24,1,22.0,200,4,1,8,-34
0,50,30.0,14,23,0,6.0,204,5,2,22,-22
1,47,50.0,11,18,0,-5.0,187,4,2,18,-1
0,50,-64.0,13,15,0,-39.0,201,12,2,14,-107
0,47,-95.0,12,22,0,13.0,228,12,1,10,-143
1,44,24.0,17,26,0,-18.0,183,2,0,0,-31
0,43,-1.0,16,18,0,-20.0,189,4,1,5,-46
0,50,-67.0,17,19,0,-48.0,193,8,1,4,-109
0,46,-24.0,12,25,0,18.0,206,5,0,0,-67
0,50,-12.0,14,18,0,-18.0,194,4,0,0,-53
1,47,42.0,23,23,1,-76.0,199,2,0,0,-18
1,42,24.0,12,24,0,40.0,185,2,0,0,-17
0,49,-36.0,17,24,0,-69.0,200,6,0,0,-87
0,50,24.0,14,20,0,-72.0,195,3,1,8,-23
0,47,-37.0,9,14,0,-100.0,192,8,0,0,-80
1,46,53.0,28,28,1,13.0,195,4,2,18,-10
1,48,51.0,24,24,1,-4.0,204,4,2,17,-11
0,43,-24.0,13,13,1,-39.0,191,7,1,6,-67
0,45,-32.0,9,22,0,-63.0,190,6,0,0,-76
0,48,3.0,13,26,0,-39.0,194,7,2,17,-47
0,53,-12.0,16,16,1,-10.0,209,8,2,14,-71
1,42,16.0,20,25,0,-27.0,193,4,0,0,-45
1,47,46.0,15,15,1,-22.0,198,2,0,0,-17
0,48,-16.0,14,18,0,-48.0,185,10,3,28,-55
1,45,51.0,29,29,1,-7.0,196,6,3,25,-16
0,45,-22.0,18,20,0,3.0,194,7,1,6,-69
0,47,-35.0,10,25,0,-52.0,193,8,2,13,-80
0,48,5.0,14,26,0,-31.0,196,9,3,25,-39
1,45,29.0,20,20,1,-45.0,189,7,2,13,-36
0,45,42.0,12,24,0,131.0,208,2,0,0,-17
0,52,-44.0,12,20,0,-28.0,211,8,1,9,-100
0,50,20.0,12,28,0,-19.0,206,6,1,7,-36
1,49,54.0,16,24,0,-42.0,199,4,2,24,-1
0,48,1.0,13,30,0,52.0,211,6,2,18,-48
0,47,24.0,13,25,0,4.0,201,4,1,9,-30
