PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
0,45,5.0,15,23,0,-108.0,181,4,1,6,-41
1,46,35.0,17,17,1,-65.0,190,2,0,0,-33
0,47,-32.0,9,14,0,-74.0,194,8,0,0,-83
0,47,-77.0,13,18,0,-72.0,195,13,1,9,-123
1,47,24.0,15,24,0,-44.0,189,5,2,13,-27
0,47,-18.0,14,15,0,18.0,203,9,3,25,-65
0,48,-40.0,8,26,0,21.0,240,9,1,5,-91
0,42,21.0,14,16,0,47.0,183,2,0,0,-33
0,45,5.0,15,17,0,11.0,198,7,3,19,-40
1,43,34.0,24,24,1,-16.0,196,4,1,9,-35
0,48,-44.0,11,22,0,-67.0,196,10,1,8,-96
1,41,38.0,15,15,1,51.0,187,2,0,0,-30
0,49,17.0,16,16,1,-82.0,200,4,0,0,-44
1,48,27.0,17,17,1,-35.0,194,4,1,8,-35
1,45,34.0,9,15,0,1.0,191,3,1,5,-18
0,47,-90.0,14,16,0,-64.0,195,13,2,15,-133
0,49,-8.0,17,28,0,9.0,199,7,1,10,-59
1,45,33.0,17,17,1,-47.0,206,2,0,0,-30
1,47,32.0,12,18,0,-75.0,194,4,2,13,-17
0,47,-56.0,15,19,0,0.0,191,13,4,36,-100
0,47,28.0,18,30,0,-35.0,195,5,3,19,-23
0,44,1.0,14,14,1,5.0,206,5,1,5,-52
1,44,23.0,12,17,0,-42.0,188,2,0,0,-31
0,43,13.0,14,26,0,-25.0,183,3,0,0,-41
0,48,-41.0,12,28,0,-22.0,205,10,2,14,-93
1,43,22.0,14,14,1,-72.0,182,2,0,0,-42
1,41,37.0,16,16,1,-2.0,184,2,0,0,-33
1,44,26.0,15,15,1,-31.0,205,3,0,0,-41
1,45,31.0,15,15,1,-77.0,185,4,1,11,-32
0,47,-34.0,14,16,0,-12.0,203,11,3,19,-89
0,50,-15.0,11,23,0,-13.0,212,7,1,9,-69
0,47,-51.0,9,16,0,-67.0,192,8,1,5,-100
0,43,26.0,13,19,0,21.0,192,2,0,0,-30
1,44,20.0,20,20,1,-51.0,187,3,0,0,-41
0,52,-6.0,14,16,0,-1.0,202,7,2,15,-54
1,46,39.0,19,19,1,-26.0,192,5,2,13,-25
0,49,28.0,18,18,1,-12.0,202,2,0,0,-42
0,47,-6.0,10,14,0,-44.0,204,8,2,16,-60
1,50,42.0,17,21,0,-28.0,205,7,4,30,-11
