PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
1,45,33.0,23,23,1,-15.0,181,2,0,0,-24
1,49,32.0,30,30,1,20.0,201,7,3,30,-27
0,46,-20.0,13,16,0,-27.0,191,8,2,14,-64
0,48,-11.0,19,19,1,-27.0,193,6,1,8,-67
1,51,25.0,13,17,0,-33.0,204,4,1,9,-29
0,45,-66.0,13,14,0,-58.0,183,10,1,8,-103
1,45,23.0,18,23,0,5.0,188,6,2,19,-30
0,45,1.0,13,15,0,-45.0,187,11,4,32,-41
1,50,61.0,16,21,0,-12.0,208,3,2,21,8
0,47,-27.0,15,28,0,-29.0,203,10,2,13,-73
1,47,49.0,14,20,0,-59.0,200,4,2,20,-1
0,46,-83.0,19,19,1,-53.0,192,16,3,25,-127
0,48,-19.0,25,25,1,-40.0,188,5,0,0,-74
0,47,11.0,12,27,0,-23.0,202,5,1,5,-42
0,47,-1.0,10,22,0,-6.0,198,6,2,11,-46
0,50,-22.0,11,29,0,-9.0,204,6,1,5,-68
1,48,6.0,20,20,1,-44.0,192,5,1,5,-54
1,48,71.0,18,18,1,-3.0,210,3,2,19,6
0,44,8.0,16,16,1,-48.0,186,4,0,0,-44
0,46,-57.0,16,19,0,-38.0,195,10,2,11,-95
0,48,-24.0,13,20,0,-67.0,194,8,2,15,-63
0,48,-19.0,22,22,1,-39.0,197,7,1,6,-74
0,47,-117.0,21,21,1,-100.0,193,14,1,8,-167
1,48,58.0,15,22,0,-31.0,205,5,3,27,3
0,45,-48.0,21,21,1,15.0,180,11,3,23,-95
0,43,-46.0,14,19,0,15.0,182,11,3,19,-82
0,46,16.0,27,27,1,-18.0,186,7,2,23,-36
0,48,17.0,13,20,0,-73.0,197,3,0,0,-27
0,47,0.0,19,19,1,-41.0,200,4,0,0,-59
0,45,-53.0,12,15,0,-68.0,175,8,1,9,-86
1,52,42.0,12,20,0,12.0,201,4,2,20,-11
1,48,27.0,13,23,0,-42.0,189,3,1,7,-26
0,50,-28.0,16,16,1,19.0,204,8,2,15,-81
0,48,-71.0,9,23,0,-46.0,190,7,0,0,-110
0,47,8.0,15,23,0,-27.0,193,4,1,8,-34
0,52,12.0,24,31,0,14.0,201,7,3,23,-33
1,47,40.0,23,23,1,-64.0,190,4,2,13,-20
0,46,-28.0,15,18,0,-33.0,189,8,1,8,-71
0,50,-21.0,27,27,1,-37.0,205,10,2,15,-77
0,50,-8.0,17,17,1,-91.0,194,7,1,5,-65
0,52,-23.0,24,24,1,-76.0,199,10,2,19,-72
0,45,-66.0,12,26,0,-32.0,187,7,0,0,-108
0,48,-4.0,21,22,0,-41.0,205,5,1,8,-50
0,47,15.0,10,14,0,0.0,197,5,2,13,-29
1,47,14.0,22,25,0,-44.0,193,3,1,8,-34
0,49,-20.0,14,23,0,-90.0,191,6,1,6,-72
0,50,-25.0,12,22,0,-22.0,197,6,0,0,-79
1,49,39.0,14,17,0,-33.0,189,3,1,9,-13
0,47,-15.0,16,23,0,-55.0,190,8,2,18,-58
0,44,-85.0,10,13,0,-35.0,184,11,2,15,-121
0,49,-34.0,12,26,0,-14.0,240,11,2,11,-84
0,45,-21.0,13,24,0,-29.0,180,6,2,14,-58
0,47,1.0,16,16,1,-60.0,190,6,2,11,-53
0,50,17.0,22,22,1,-8.0,198,6,2,18,-39
0,47,-56.0,10,15,0,-72.0,194,10,2,15,-94
0,50,2.0,20,20,1,-48.0,213,7,2,17,-56
0,46,3.0,9,26,0,24.0,188,3,1,4,-38
0,47,-22.0,18,25,0,-33.0,194,9,2,13,-63
0,45,6.0,16,19,0,-46.0,177,12,5,43,-32
0,50,-97.0,18,20,0,-92.0,199,11,0,0,-147
0,50,-25.0,16,16,1,-50.0,203,8,2,14,-78
0,46,-40.0,11,19,0,-33.0,199,9,2,13,-79
1,47,8.0,21,21,1,-100.0,178,3,0,0,-51
1,47,42.0,11,16,0,14.0,206,5,3,21,-8
1,49,35.0,24,24,1,-26.0,201,8,3,24,-31
0,49,-52.0,13,19,0,21.0,206,10,2,15,-96
0,49,-33.0,12,16,0,-75.0,196,8,1,8,-74
0,46,-83.0,15,24,0,-42.0,193,9,1,9,-121
0,46,-41.0,10,28,0,-61.0,182,10,2,14,-81
0,48,31.0,10,21,0,13.0,218,3,1,9,-23
0,48,-16.0,20,20,1,-11.0,192,7,1,11,-72
0,48,3.0,16,19,0,-51.0,196,4,0,0,-44
1,46,33.0,11,14,0,-25.0,189,2,0,0,-18
0,50,-11.0,14,22,0,-31.0,200,5,1,6,-56
0,45,-63.0,13,21,0,10.0,182,10,2,18,-99
0,46,-25.0,9,21,0,-48.0,193,6,0,0,-65
0,48,-32.0,24,32,0,-35.0,197,7,0,0,-78
1,45,59.0,15,21,0,-34.0,205,4,3,22,6
