PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
0,49,-59.0,11,28,0,-23.0,198,12,2,15,-104
0,44,24.0,15,21,0,64.0,197,2,0,0,-25
0,46,-5.0,13,16,0,-23.0,190,7,2,14,-50
1,47,32.0,13,20,0,-13.0,198,2,0,0,-24
0,48,-12.0,23,23,1,-15.0,205,7,1,6,-71
0,47,34.0,13,26,0,88.0,212,2,0,0,-24
1,50,42.0,24,24,1,-32.0,206,2,0,0,-24
1,44,32.0,13,14,0,102.0,198,2,0,0,-24
0,45,13.0,18,22,0,-30.0,188,3,0,0,-36
1,46,26.0,13,14,0,-1.0,192,2,0,0,-25
1,50,26.0,11,16,0,-86.0,195,4,1,6,-25
1,47,69.0,20,20,1,71.0,199,2,1,13,1
0,45,-9.0,8,20,0,-99.0,180,5,1,6,-47
0,51,-36.0,14,28,0,-9.0,202,9,2,14,-86
0,45,-1.0,14,16,0,-6.0,197,4,0,0,-49
0,51,28.0,23,23,1,-18.0,211,3,0,0,-36
0,49,30.0,18,23,0,-5.0,207,5,2,20,-15
0,47,-61.0,9,13,0,-48.0,191,12,3,19,-93
1,48,26.0,11,16,0,-65.0,198,2,0,0,-25
1,45,21.0,16,19,0,-42.0,194,2,0,0,-23
1,52,31.0,16,18,0,-50.0,200,2,0,0,-23
0,48,-122.0,10,18,0,-74.0,200,15,1,5,-162
1,51,68.0,16,16,1,30.0,207,8,5,51,6
0,51,-60.0,17,23,0,-40.0,207,16,4,33,-113
0,44,-74.0,18,22,0,-35.0,186,13,3,23,-108
0,46,-40.0,13,19,0,-25.0,192,7,1,6,-82
0,45,-33.0,9,18,0,-49.0,186,6,0,0,-76
0,46,-80.0,18,18,1,-103.0,199,12,1,6,-129
1,48,24.0,12,18,0,11.0,196,2,0,0,-31
0,45,14.0,20,20,1,-15.0,183,9,4,38,-36
0,47,-62.0,13,18,0,-37.0,184,11,2,14,-99
0,45,-71.0,11,16,0,-15.0,191,9,0,0,-121
0,45,-42.0,14,33,0,-20.0,192,8,1,6,-80
1,48,42.0,30,30,1,-18.0,201,2,0,0,-21
0,47,-4.0,9,22,0,4.0,189,5,1,5,-48
0,47,-9.0,8,20,0,-61.0,191,5,0,0,-53
1,47,4.0,25,25,1,-65.0,195,4,0,0,-54
1,46,20.0,9,15,0,-61.0,187,2,0,0,-33
0,43,14.0,9,25,0,18.0,183,2,0,0,-30
0,47,27.0,24,24,1,-9.0,206,6,2,19,-36
0,46,15.0,12,15,0,-19.0,186,2,0,0,-30
0,46,-54.0,12,16,0,-41.0,186,9,2,12,-89
0,47,20.0,16,16,1,72.0,200,4,1,9,-38
0,45,21.0,20,20,1,-17.0,190,2,0,0,-32
0,46,-51.0,9,18,0,-38.0,187,8,0,0,-101
0,46,22.0,24,24,1,46.0,194,2,0,0,-31
1,46,20.0,14,17,0,-60.0,193,3,0,0,-34
0,45,27.0,17,20,0,-16.0,189,4,2,13,-17
1,49,59.0,23,23,1,-25.0,199,5,3,28,-2
1,48,15.0,16,16,1,-51.0,202,4,1,6,-53
0,47,-2.0,8,27,0,-54.0,196,4,0,0,-49
0,43,8.0,13,24,0,-7.0,195,2,0,0,-29
1,48,24.0,14,19,0,-63.0,193,2,0,0,-29
0,45,-30.0,10,28,0,-7.0,194,8,2,15,-76
0,51,-10.0,24,31,0,11.0,204,6,1,8,-64
0,46,-14.0,16,34,0,-13.0,189,4,0,0,-58
0,46,-27.0,13,15,0,-41.0,188,5,0,0,-70
0,47,-26.0,25,25,1,13.0,197,9,2,15,-80
1,48,19.0,11,25,0,3.0,201,4,1,6,-34
0,46,-19.0,14,22,0,-69.0,181,6,1,6,-56
0,52,6.0,20,20,1,-49.0,210,7,2,15,-62
1,48,64.0,19,19,1,-34.0,197,2,1,9,-1
0,49,-59.0,16,18,0,-31.0,210,8,0,0,-114
0,50,10.0,26,26,1,-39.0,207,6,1,8,-54
0,48,-43.0,14,18,0,-36.0,193,6,0,0,-85
0,48,30.0,12,14,0,-1.0,215,6,3,27,-25
0,44,-44.0,15,18,0,-11.0,182,8,2,15,-76
1,49,20.0,20,29,0,-47.0,194,2,0,0,-31
1,50,48.0,24,24,1,33.0,220,2,0,0,-17
0,47,-14.0,15,21,0,-37.0,224,4,0,0,-59
0,45,-119.0,9,16,0,-85.0,176,11,0,0,-158
0,47,-10.0,12,16,0,-19.0,197,5,0,0,-66
0,46,-19.0,15,15,1,-16.0,194,8,2,14,-66
0,46,-62.0,13,15,0,-17.0,194,11,3,20,-103
1,48,47.0,17,22,0,-47.0,198,4,2,15,-3
1,56,45.0,13,22,0,-60.0,213,7,4,28,-10
0,51,10.0,10,19,0,-47.0,210,4,1,6,-48
1,44,39.0,15,17,0,46.0,199,2,0,0,-17
0,47,-43.0,11,21,0,-96.0,188,9,1,6,-83
0,45,-32.0,17,17,1,-80.0,180,9,2,15,-80
0,49,-6.0,19,19,1,-21.0,200,5,0,0,-59
1,49,39.0,16,26,0,-5.0,210,3,1,9,-17
1,47,7.0,21,21,1,-27.0,209,5,0,0,-55
0,48,17.0,26,26,1,-45.0,201,4,1,5,-46
0,43,-3.0,13,15,0,-7.0,182,4,0,0,-40
1,52,44.0,17,17,1,-67.0,201,2,0,0,-17
0,42,14.0,22,22,1,-35.0,178,5,1,11,-32
0,45,4.0,11,15,0,-50.0,173,6,2,15,-30
0,48,10.0,11,19,0,-18.0,199,4,0,0,-38
0,51,38.0,20,20,1,25.0,215,10,5,41,-21
0,47,-72.0,11,20,0,-56.0,199,12,2,13,-112
0,45,-73.0,14,22,0,0.0,185,12,3,23,-108
0,47,-42.0,10,22,0,-73.0,190,7,0,0,-86
1,49,31.0,10,21,0,-50.0,204,2,0,0,-26
50,-45.0,13,20,0,-69.0,200,9,1,4,-95
1,45,30.0,13,20,0,60.0,200,2,0,0,-19
0,48,0.0,13,24,0,-26.0,198,5,1,6,-45
1,52,18.0,10,13,0,-18.0,214,3,0,0,-37
1,48,18.0,15,18,0,-54.0,199,5,1,8,-38
0,45,-44.0,10,19,0,-28.0,195,6,0,0,-84
