PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
0,50,-10.0,14,15,0,-16.0,219,8,2,15,-62
1,49,39.0,17,17,1,-24.0,196,2,0,0,-24
0,47,8.0,18,18,1,-5.0,207,4,0,0,-49
1,50,25.0,24,24,1,-63.0,196,6,1,11,-39
0,46,17.0,10,21,0,31.0,188,4,1,8,-28
1,54,46.0,14,14,1,-105.0,206,3,1,5,-18
1,46,37.0,25,25,1,62.0,204,2,0,0,-24
1,50,20.0,14,18,0,-8.0,212,5,1,12,-37
0,51,-33.0,13,17,0,-65.0,204,10,2,15,-80
0,49,14.0,25,25,1,-52.0,202,5,1,9,-42
1,47,33.0,21,21,1,-33.0,199,2,0,0,-25
0,49,-1.0,21,21,1,-16.0,193,12,4,41,-55
1,51,30.0,20,20,1,-58.0,203,3,0,0,-36
1,47,40.0,17,19,0,36.0,189,5,2,23,-14
1,48,42.0,18,18,1,-19.0,215,2,0,0,-24
1,50,36.0,21,21,1,-48.0,193,2,0,0,-24
1,48,27.0,21,21,1,10.0,209,3,0,0,-36
1,49,10.0,22,22,1,-35.0,210,4,0,0,-53
1,49,51.0,21,23,0,32.0,205,4,2,23,-3
1,56,35.0,17,30,0,-47.0,200,9,4,27,-20
0,49,18.0,19,24,0,15.0,202,4,1,5,-31
0,49,29.0,26,29,0,23.0,205,2,0,0,-23
1,48,31.0,20,20,1,-36.0,188,2,0,0,-25
0,52,46.0,28,28,1,11.0,209,8,4,35,-16
1,48,44.0,17,17,1,21.0,202,2,0,0,-24
0,47,-48.0,9,14,0,-3.0,198,7,0,0,-96
0,47,-58.0,8,15,0,-78.0,191,7,0,0,-102
0,47,-95.0,12,18,0,-68.0,195,14,2,16,-138
0,47,-64.0,15,21,0,-12.0,205,11,1,6,-110
0,48,-4.0,12,23,0,-50.0,191,5,1,5,-47
0,48,-52.0,25,25,1,-25.0,192,9,1,13,-105
0,52,21.0,14,26,0,38.0,198,2,0,0,-30
0,46,-79.0,19,19,1,-88.0,183,13,1,11,-130
0,46,-39.0,11,17,0,-32.0,198,6,0,0,-86
0,50,-19.0,18,23,0,47.0,214,4,0,0,-70
0,47,-29.0,21,24,0,-34.0,182,6,1,6,-76
0,48,-29.0,12,18,0,-45.0,214,6,0,0,-80
0,49,-49.0,12,19,0,-70.0,197,8,0,0,-99
0,42,6.0,13,14,0,-46.0,181,3,0,0,-30
0,50,0.0,17,18,0,-3.0,203,7,2,18,-48
0,50,-76.0,16,22,0,-18.0,205,8,0,0,-125
0,46,-73.0,13,15,0,-87.0,198,11,1,4,-110
0,46,8.0,17,22,0,-31.0,194,7,3,28,-45
1,44,32.0,19,19,1,-8.0,184,2,0,0,-30
1,46,26.0,15,16,0,-12.0,197,2,0,0,-30
0,51,31.0,24,24,1,-3.0,211,6,2,17,-32
0,48,-79.0,12,26,0,-67.0,188,10,1,6,-122
0,49,10.0,14,17,0,35.0,200,6,2,19,-41
0,47,-22.0,10,17,0,-45.0,189,6,1,6,-67
0,52,-23.0,18,18,1,-28.0,203,9,1,11,-82
1,46,38.0,15,21,0,-38.0,197,2,0,0,-19
0,44,-60.0,11,17,0,-58.0,183,12,1,8,-100
0,44,-67.0,11,14,0,-91.0,167,9,1,7,-97
1,51,47.0,17,17,1,-2.0,212,7,3,28,-17
0,44,17.0,12,13,0,-46.0,181,3,1,8,-23
0,48,0.0,13,17,0,-44.0,191,3,0,0,-44
0,49,1.0,15,25,0,0.0,212,8,2,17,-52
1,48,23.0,15,18,0,-86.0,189,2,0,0,-31
0,49,-67.0,9,17,0,-39.0,203,6,0,0,-110
0,47,0.0,22,22,1,-30.0,198,4,0,0,-53
0,48,26.0,29,29,1,32.0,200,4,1,9,-37
0,44,-14.0,23,23,1,38.0,191,5,0,0,-67
0,47,-55.0,9,25,0,-40.0,191,8,0,0,-94
0,51,29.0,28,28,1,62.0,210,5,2,17,-35
0,49,-28.0,11,30,0,-46.0,196,7,0,0,-70
1,45,53.0,17,17,1,-20.0,193,3,1,6,-12
0,49,5.0,20,20,1,16.0,199,5,1,11,-47
1,47,23.0,14,22,0,-21.0,194,2,0,0,-29
1,52,33.0,18,18,1,-73.0,194,5,2,22,-26
0,50,-19.0,15,21,0,-15.0,213,6,1,4,-62
1,47,29.0,18,18,1,-70.0,191,2,0,0,-34
1,47,34.0,13,22,0,9.0,202,2,0,0,-18
0,42,-39.0,12,17,0,-45.0,178,4,0,0,-72
1,49,28.0,29,29,1,-55.0,200,4,1,8,-30
1,45,63.0,25,25,1,-22.0,191,5,3,28,-3
1,46,43.0,19,19,1,-65.0,190,2,0,0,-19
0,44,-36.0,24,24,1,27.0,200,10,3,28,-87
0,49,-39.0,13,19,0,0.0,198,9,2,14,-82
0,46,-49.0,18,20,0,2.0,194,8,1,8,-93
1,51,37.0,9,17,0,-39.0,210,2,0,0,-18
1,48,37.0,11,20,0,-40.0,201,2,0,0,-17
0,48,-18.0,13,21,0,-11.0,195,4,0,0,-64
0,48,-37.0,9,21,0,-55.0,192,6,0,0,-81
0,46,23.0,12,21,0,-14.0,187,3,1,9,-21
0,50,-22.0,13,15,0,-45.0,202,8,1,5,-66
1,44,34.0,12,23,0,-26.0,200,3,1,6,-23
0,51,31.0,12,24,0,-27.0,202,3,1,6,-19
0,46,-36.0,14,22,0,-53.0,192,10,2,12,-73
1,49,25.0,17,17,1,-39.0,196,3,0,0,-35
0,46,-13.0,15,15,1,-63.0,181,9,2,17,-61
1,45,19.0,10,20,0,-22.0,199,4,0,0,-45
0,50,-60.0,15,19,0,-114.0,191,10,1,8,-106
0,48,-54.0,13,31,0,7.0,196,6,0,0,-97
1,45,27.0,11,20,0,-35.0,185,2,0,0,-26
0,52,39.0,20,20,1,-2.0,205,7,3,25,-27
1,49,38.0,24,24,1,-65.0,195,2,0,0,-25
0,46,-43.0,10,17,0,-43.0,192,6,0,0,-86
1,48,58.0,31,31,1,-32.0,203,3,2,17,0
1,48,21.0,21,21,1,-88.0,205,5,0,0,-42
1,47,35.0,17,17,1,-37.0,193,4,1,9,-29
