PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
1,45,26.0,10,17,0,-10.0,181,2,0,0,-25
1,48,27.0,11,20,0,-37.0,200,4,1,9,-25
0,46,2.0,7,19,0,-37.0,198,3,0,0,-45
1,45,54.0,13,14,0,52.0,194,2,1,12,-1
1,53,37.0,17,17,1,-44.0,209,10,5,39,-26
0,54,-36.0,26,31,0,-39.0,206,7,0,0,-86
1,45,37.0,14,20,0,13.0,196,3,1,6,-17
0,52,-5.0,11,22,0,-42.0,207,6,1,8,-59
0,49,-8.0,14,18,0,-46.0,199,6,1,8,-53
1,44,27.0,17,17,1,-30.0,180,6,2,18,-34
1,42,42.0,14,14,1,-53.0,180,2,0,0,-23
1,48,46.0,17,24,0,-7.0,194,6,3,23,-8
1,47,22.0,12,15,0,-21.0,198,7,3,27,-25
1,44,79.0,12,18,0,21.0,217,2,2,23,23
1,52,36.0,21,21,1,-68.0,216,2,0,0,-24
1,45,41.0,12,18,0,-26.0,194,3,1,12,-12
0,44,15.0,11,20,0,13.0,185,4,1,9,-29
1,42,36.0,20,20,1,-34.0,176,2,0,0,-24
0,45,8.0,24,24,1,-19.0,197,5,1,8,-50
1,46,67.0,13,13,1,-53.0,197,3,2,17,4
1,44,82.0,14,14,1,120.0,238,2,2,23,23
1,47,56.0,17,17,1,20.0,194,4,2,23,-7
0,48,-59.0,15,16,0,-35.0,196,13,3,25,-106
1,44,59.0,19,19,1,22.0,179,2,1,12,-1
0,45,12.0,18,25,0,51.0,192,3,0,0,-36
0,51,-46.0,22,26,0,-3.0,197,11,2,16,-87
1,47,19.0,14,20,0,6.0,197,4,1,9,-32
0,49,-90.0,13,19,0,-10.0,206,12,2,15,-138
0,42,-24.0,10,12,0,-17.0,205,6,1,6,-66
1,43,39.0,20,20,1,26.0,199,2,0,0,-32
0,47,29.0,15,17,0,-13.0,215,3,1,8,-24
1,44,22.0,12,14,0,-31.0,178,2,0,0,-30
0,42,-19.0,13,21,0,-49.0,189,11,3,22,-66
1,41,34.0,17,17,1,-17.0,178,2,0,0,-33
0,47,-14.0,22,22,1,-40.0,189,9,2,18,-68
1,45,25.0,17,18,0,-57.0,186,3,1,5,-25
0,49,-83.0,14,22,0,-69.0,202,11,1,5,-135
0,43,-29.0,13,16,0,-72.0,177,9,3,24,-69
1,46,25.0,20,20,1,-31.0,199,4,1,8,-40
1,45,10.0,14,17,0,-35.0,186,6,2,15,-39
0,43,-15.0,15,15,1,-19.0,188,8,2,11,-71
1,45,33.0,19,19,1,-12.0,200,2,0,0,-31
0,48,2.0,10,30,0,-21.0,192,4,0,0,-48
0,49,-34.0,12,18,0,-13.0,208,7,1,9,-83
1,45,43.0,20,20,1,-22.0,190,2,0,0,-22
0,45,-28.0,20,20,1,23.0,185,8,2,15,-77
0,49,-4.0,13,17,0,-41.0,207,3,0,0,-52
1,46,35.0,23,23,1,-6.0,195,2,0,0,-30
1,44,32.0,12,14,0,-35.0,190,2,0,0,-23
0,44,-38.0,16,17,0,-48.0,182,9,2,15,-76
0,47,-73.0,14,27,0,-66.0,196,11,1,8,-119
0,45,16.0,21,29,0,9.0,197,3,1,6,-25
1,46,15.0,13,20,0,-5.0,190,4,1,9,-37
0,44,-23.0,16,16,1,5.0,180,11,4,33,-68
1,44,36.0,13,14,0,-22.0,187,2,0,0,-20
0,45,-35.0,13,22,0,-38.0,195,6,0,0,-78
1,42,44.0,19,19,1,5.0,186,2,0,0,-21
1,43,27.0,11,23,0,-68.0,182,3,0,0,-28
0,46,-30.0,10,26,0,-34.0,196,7,1,8,-76
0,48,-27.0,14,20,0,16.0,196,8,2,17,-70
