PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
0,48,8.0,17,17,1,32.0,209,7,2,19,-50
0,46,22.0,12,22,0,28.0,196,2,0,0,-23
1,51,44.0,26,26,1,-62.0,204,2,0,0,-23
1,43,21.0,11,15,0,-11.0,183,3,0,0,-36
1,47,33.0,17,17,1,-41.0,200,5,1,7,-31
1,47,27.0,12,31,0,-6.0,195,4,1,12,-23
0,50,-9.0,10,27,0,-6.0,216,6,1,9,-63
1,47,27.0,22,22,1,-47.0,198,3,0,0,-33
1,45,27.0,12,18,0,-3.0,188,2,0,0,-25
1,48,39.0,20,20,1,-62.0,200,2,0,0,-23
0,46,-76.0,14,22,0,-72.0,190,13,2,17,-118
1,47,32.0,27,27,1,8.0,206,8,3,28,-33
0,45,-11.0,20,22,0,20.0,183,5,1,8,-45
1,46,50.0,25,29,0,-4.0,188,4,2,22,-2
1,46,40.0,20,20,1,63.0,205,2,0,0,-23
1,48,26.0,24,24,1,-31.0,194,3,0,0,-40
1,49,19.0,12,20,0,-20.0,200,8,3,26,-35
0,46,-29.0,15,24,0,4.0,197,6,1,6,-69
1,47,24.0,9,19,0,-70.0,195,4,1,5,-33
1,48,16.0,14,22,0,-48.0,201,3,0,0,-36
0,47,12.0,11,27,0,-36.0,194,3,0,0,-36
0,46,-58.0,15,29,0,-77.0,190,11,1,5,-106
0,49,8.0,19,19,1,-8.0,210,5,1,6,-57
1,54,39.0,25,25,1,-66.0,209,5,2,15,-23
0,46,-15.0,9,18,0,-33.0,194,6,0,0,-64
0,43,-29.0,9,15,0,38.0,186,6,1,6,-69
0,50,-4.0,15,22,0,68.0,213,4,0,0,-53
1,44,42.0,17,17,1,-18.0,191,2,0,0,-23
0,52,-40.0,13,19,0,18.0,213,10,1,12,-92
0,50,22.0,18,18,1,2.0,210,3,0,0,-41
0,48,-22.0,13,19,0,-44.0,192,8,2,13,-68
0,43,14.0,24,24,1,64.0,190,4,1,8,-35
1,44,23.0,15,15,1,-26.0,198,3,0,0,-43
0,44,16.0,19,22,0,-14.0,197,3,0,0,-42
0,44,-56.0,9,19,0,-44.0,180,8,0,0,-94
0,46,0.0,10,13,0,-40.0,205,5,1,7,-50
0,50,1.0,16,24,0,-77.0,194,4,0,0,-50
1,52,36.0,15,16,0,-3.0,210,3,1,11,-16
1,46,35.0,15,19,0,-1.0,200,3,1,11,-19
1,47,30.0,22,22,1,-49.0,195,4,1,9,-34
0,48,-19.0,8,28,0,-33.0,197,6,1,8,-61
0,48,-31.0,13,22,0,-18.0,203,10,3,21,-79
1,45,14.0,28,28,1,-105.0,188,5,1,5,-55
0,47,-8.0,12,12,1,-23.0,225,7,0,0,-69
0,49,17.0,14,28,0,-22.0,199,4,1,10,-33
0,50,12.0,13,19,0,-61.0,200,6,2,18,-42
0,44,21.0,14,14,1,-25.0,182,2,0,0,-33
1,47,43.0,18,28,0,-62.0,191,4,2,14,-8
0,47,-57.0,12,18,0,-57.0,192,9,1,5,-104
0,48,12.0,22,24,0,-18.0,202,2,0,0,-42
0,47,6.0,14,14,1,-48.0,189,4,0,0,-51
0,45,-4.0,15,16,0,-32.0,180,4,1,9,-40
1,50,21.0,13,15,0,-99.0,199,2,0,0,-29
0,48,-67.0,12,19,0,-46.0,202,9,1,5,-116
1,51,71.0,18,18,1,-18.0,208,3,2,14,4
1,47,18.0,16,18,0,-56.0,194,2,0,0,-31
0,46,-40.0,17,17,1,-42.0,199,8,0,0,-95
0,47,20.0,17,20,0,-54.0,191,2,0,0,-33
0,45,24.0,15,17,0,51.0,200,2,0,0,-29
0,45,21.0,13,16,0,-17.0,192,2,0,0,-32
1,50,25.0,16,17,0,-59.0,201,3,0,0,-24
1,45,18.0,17,20,0,0.0,191,8,3,28,-27
0,48,18.0,10,30,0,11.0,216,3,0,0,-38
0,48,-97.0,10,20,0,-56.0,194,14,2,13,-148
0,47,-45.0,12,19,0,-39.0,197,10,1,10,-92
0,44,-20.0,25,25,1,29.0,187,5,0,0,-71
0,47,-46.0,16,18,0,-22.0,189,9,2,12,-86
1,48,40.0,20,20,1,72.0,216,3,1,10,-21
0,46,-57.0,13,17,0,-27.0,181,8,1,9,-101
1,43,42.0,11,20,0,-24.0,182,2,1,9,-13
0,47,-67.0,13,20,0,-57.0,190,10,1,9,-109
1,55,37.0,15,19,0,-52.0,211,5,2,17,-18
1,51,45.0,15,15,1,-56.0,200,5,2,19,-19
0,45,6.0,13,20,0,-50.0,180,6,2,17,-35
0,47,-43.0,16,16,1,-73.0,189,7,0,0,-100
1,49,46.0,14,14,1,-57.0,191,2,0,0,-18
0,50,-43.0,14,15,0,-88.0,197,12,3,27,-87
0,49,22.0,26,26,1,-35.0,200,3,0,0,-37
0,49,-35.0,14,24,0,-22.0,200,6,0,0,-76
1,57,48.0,20,20,1,-18.0,211,7,3,29,-15
1,46,67.0,15,15,1,-70.0,196,4,2,17,2
0,46,8.0,11,16,0,-49.0,185,6,2,15,-32
1,45,35.0,12,25,0,-2.0,195,2,0,0,-22
0,46,32.0,15,19,0,17.0,198,3,1,9,-16
1,44,41.0,15,17,0,7.0,192,2,1,9,-13
1,49,34.0,19,19,1,-18.0,204,3,0,0,-30
0,48,-39.0,17,21,0,23.0,212,13,4,36,-87
0,47,29.0,13,21,0,-61.0,198,2,0,0,-20
0,46,-53.0,14,15,0,-64.0,196,9,2,15,-90
0,48,5.0,13,15,0,-28.0,196,5,1,8,-39
1,45,59.0,20,20,1,-45.0,189,4,2,17,-2
1,44,24.0,12,17,0,-20.0,188,2,0,0,-30
0,47,-66.0,14,18,0,-58.0,197,12,2,16,-114
0,45,-12.0,14,15,0,-29.0,186,9,3,28,-55
1,48,34.0,24,26,0,-41.0,198,3,1,7,-19
1,50,38.0,20,20,1,-61.0,198,6,3,25,-22
0,47,-31.0,8,29,0,-92.0,201,7,0,0,-84
0,45,-56.0,13,17,0,-43.0,180,13,4,30,-90
0,48,-31.0,16,20,0,-9.0,202,11,3,26,-78
0,50,5.0,12,25,0,-79.0,200,3,0,0,-45
