PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
1,45,76.0,14,19,0,154.0,223,2,2,23,23
1,44,78.0,13,24,0,195.0,247,2,2,23,23
0,44,30.0,15,15,1,129.0,204,2,0,0,-25
0,46,27.0,9,24,0,120.0,212,2,0,0,-25
1,46,79.0,15,17,0,185.0,237,2,2,23,23
1,43,53.0,14,14,1,122.0,191,2,1,12,1
0,46,37.0,22,22,1,129.0,221,2,0,0,-23
0,46,25.0,20,23,0,170.0,223,2,0,0,-24
1,43,76.0,14,22,0,151.0,220,2,2,23,23
0,44,27.0,20,25,0,129.0,221,2,0,0,-24
0,47,40.0,19,19,1,150.0,225,2,0,0,-25
1,45,82.0,17,17,1,179.0,231,2,2,23,23
1,45,59.0,23,23,1,121.0,194,2,1,12,-1
0,47,35.0,10,23,0,150.0,225,2,0,0,-24
0,43,22.0,22,25,0,113.0,205,2,0,0,-23
0,43,15.0,22,25,0,109.0,201,2,0,0,-24
0,43,27.0,8,14,0,105.0,197,2,0,0,-23
0,44,31.0,17,17,1,112.0,204,2,0,0,-24
0,43,-17.0,12,21,0,102.0,205,4,0,0,-53
0,42,15.0,10,26,0,121.0,218,2,0,0,-23
0,44,21.0,16,18,0,144.0,219,2,0,0,-25
0,43,17.0,9,17,0,122.0,197,2,0,0,-25
1,46,51.0,13,18,0,146.0,216,2,1,11,-2
0,46,33.0,26,26,1,135.0,210,2,0,0,-23
1,47,46.0,17,22,0,137.0,207,2,1,11,-2
1,44,56.0,14,20,0,136.0,206,2,1,12,2
0,43,33.0,17,17,1,98.0,201,2,0,0,-23
0,45,44.0,23,23,1,146.0,215,2,0,0,-23
0,45,23.0,15,21,0,82.0,196,2,0,0,-23
0,43,39.0,16,16,1,118.0,215,2,0,0,-23
1,44,39.0,22,22,1,109.0,201,2,0,0,-23
1,45,54.0,12,15,0,152.0,205,2,1,12,2
0,45,36.0,18,21,0,168.0,237,2,0,0,-23
0,43,31.0,21,21,1,97.0,200,2,0,0,-23
0,44,22.0,12,28,0,105.0,197,2,0,0,-23
0,45,31.0,21,21,1,156.0,208,2,0,0,-23
0,46,38.0,23,23,1,134.0,226,2,0,0,-23
0,45,21.0,14,15,0,110.0,202,2,0,0,-23
0,45,33.0,26,26,1,152.0,227,2,0,0,-23
0,45,26.0,21,21,1,183.0,235,2,0,0,-23
0,45,16.0,16,16,1,104.0,223,3,0,0,-34
0,43,21.0,10,15,0,98.0,223,2,0,0,-23
0,45,45.0,22,22,1,153.0,228,2,0,0,-23
0,41,27.0,14,17,0,123.0,198,2,0,0,-23
1,46,71.0,21,21,1,171.0,224,2,1,12,2
0,44,12.0,10,17,0,147.0,216,2,0,0,-23
1,43,30.0,16,19,0,99.0,191,2,0,0,-22
0,45,-29.0,10,17,0,91.0,205,4,0,0,-69
0,44,0.0,21,21,1,157.0,242,4,0,0,-56
0,47,24.0,10,21,0,128.0,203,2,0,0,-23
0,45,12.0,9,18,0,121.0,196,2,0,0,-29
0,44,-20.0,15,20,0,105.0,213,4,0,0,-62
0,46,34.0,22,22,1,164.0,235,2,0,0,-31
0,47,37.0,22,22,1,147.0,217,2,0,0,-29
0,43,-3.0,15,15,1,122.0,219,3,0,0,-51
0,44,19.0,17,19,0,120.0,212,2,0,0,-29
0,46,-9.0,10,20,0,73.0,231,4,0,0,-65
0,44,-62.0,8,23,0,59.0,207,7,0,0,-102
0,44,30.0,14,14,1,140.0,210,2,0,0,-29
0,47,24.0,15,17,0,119.0,213,2,0,0,-31
0,45,23.0,14,16,0,123.0,209,2,0,0,-29
0,45,41.0,19,19,1,177.0,222,2,0,0,-29
0,44,35.0,15,15,1,144.0,219,2,0,0,-29
0,50,-21.0,13,14,0,82.0,224,4,0,0,-62
0,44,30.0,19,19,1,57.0,199,2,0,0,-29
0,42,17.0,12,19,0,111.0,203,2,0,0,-29
0,44,23.0,16,16,1,129.0,204,2,0,0,-29
0,45,31.0,23,23,1,130.0,224,2,0,0,-31
0,44,20.0,22,22,1,107.0,199,2,0,0,-29
0,46,40.0,22,22,1,165.0,240,2,0,0,-29
0,48,16.0,14,15,0,140.0,217,2,0,0,-31
0,44,17.0,15,25,0,120.0,214,2,0,0,-31
0,45,26.0,12,25,0,162.0,231,2,0,0,-29
0,44,16.0,8,23,0,181.0,233,2,0,0,-29
0,45,12.0,10,17,0,158.0,229,2,0,0,-31
1,43,32.0,12,18,0,117.0,209,2,0,0,-17
1,44,39.0,17,17,1,89.0,198,2,0,0,-17
1,47,47.0,23,23,1,122.0,214,2,0,0,-17
1,46,43.0,24,24,1,104.0,196,2,0,0,-17
0,45,12.0,13,14,0,145.0,231,3,0,0,-34
0,44,32.0,12,21,0,116.0,208,2,0,0,-17
1,47,58.0,17,17,1,72.0,204,2,1,8,-1
0,44,43.0,15,15,1,156.0,225,2,0,0,-17
0,42,23.0,10,18,0,137.0,206,2,0,0,-17
0,42,32.0,18,18,1,104.0,196,2,0,0,-17
1,42,40.0,16,20,0,114.0,189,2,1,9,1
1,44,46.0,28,28,1,112.0,204,2,0,0,-17
1,46,47.0,11,21,0,138.0,214,2,1,8,-1
0,45,30.0,10,19,0,77.0,208,2,0,0,-17
1,43,41.0,14,19,0,120.0,212,2,0,0,-17
1,43,44.0,22,22,1,60.0,191,2,0,0,-17
1,51,80.0,26,26,1,22.0,230,3,3,23,23
0,46,35.0,19,25,0,124.0,216,2,0,0,-17
1,48,83.0,29,29,1,113.0,235,2,2,17,17
1,45,44.0,23,23,1,119.0,211,2,0,0,-17
0,44,28.0,12,19,0,112.0,204,2,0,0,-17
0,45,34.0,12,22,0,140.0,210,2,0,0,-17
1,47,65.0,12,18,0,107.0,227,2,2,17,17
1,45,42.0,20,20,1,117.0,209,2,0,0,-17
1,47,38.0,20,25,0,115.0,207,2,0,0,-17
