PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
1,45,79.0,20,24,0,132.0,229,2,2,23,23
0,44,31.0,11,20,0,143.0,218,2,0,0,-23
0,45,46.0,13,17,0,153.0,204,2,1,12,-1
1,47,88.0,21,21,1,129.0,233,2,2,23,23
0,46,4.0,12,20,0,115.0,240,4,0,0,-56
0,46,29.0,11,19,0,122.0,214,2,0,0,-24
0,47,15.0,16,24,0,106.0,198,2,0,0,-24
0,45,23.0,10,22,0,112.0,204,2,0,0,-24
0,44,15.0,10,24,0,102.0,194,2,0,0,-23
0,45,18.0,12,21,0,145.0,215,2,0,0,-24
1,46,35.0,16,16,1,115.0,207,2,0,0,-23
1,47,44.0,17,17,1,125.0,217,2,0,0,-23
0,45,13.0,10,15,0,160.0,213,2,0,0,-24
0,42,29.0,19,19,1,100.0,197,2,0,0,-23
0,47,12.0,18,24,0,119.0,211,3,0,0,-40
0,42,51.0,15,17,0,146.0,199,2,1,11,-2
0,43,28.0,23,23,1,125.0,200,2,0,0,-24
1,48,51.0,12,21,0,143.0,213,2,1,11,-2
0,45,22.0,15,20,0,125.0,200,2,0,0,-25
0,41,-31.0,15,21,0,71.0,196,5,0,0,-73
1,45,83.0,19,19,1,189.0,241,2,2,23,23
0,46,-70.0,15,24,0,54.0,223,8,0,0,-117
0,44,50.0,12,24,0,164.0,226,2,1,12,-1
0,44,-16.0,17,21,0,109.0,223,4,0,0,-62
1,45,64.0,12,12,1,150.0,219,2,1,12,1
1,44,41.0,26,26,1,118.0,210,2,0,0,-23
0,43,14.0,16,18,0,143.0,212,2,0,0,-23
0,46,39.0,18,18,1,128.0,203,2,0,0,-23
1,44,57.0,15,15,1,124.0,199,2,1,12,2
1,43,36.0,26,26,1,92.0,195,2,0,0,-23
0,44,15.0,8,21,0,115.0,212,2,0,0,-23
0,43,14.0,12,16,0,113.0,215,2,0,0,-23
0,48,33.0,23,26,0,118.0,215,2,0,0,-23
1,45,45.0,18,18,1,111.0,214,2,0,0,-23
0,45,32.0,16,22,0,106.0,209,2,0,0,-23
1,41,35.0,9,13,0,100.0,192,2,0,0,-23
0,42,25.0,10,22,0,134.0,210,2,0,0,-23
0,44,35.0,17,17,1,149.0,224,2,0,0,-23
0,43,24.0,15,17,0,113.0,205,2,0,0,-23
0,44,33.0,12,21,0,71.0,202,2,0,0,-23
0,46,25.0,11,26,0,137.0,212,2,0,0,-23
0,47,31.0,12,22,0,110.0,202,2,0,0,-23
0,43,41.0,20,20,1,136.0,211,2,0,0,-23
0,44,30.0,23,30,0,114.0,206,2,0,0,-21
0,45,18.0,16,25,0,136.0,211,2,0,0,-23
0,42,28.0,19,19,1,151.0,220,2,0,0,-23
0,40,26.0,25,25,1,115.0,190,2,0,0,-23
0,45,28.0,18,20,0,81.0,206,2,0,0,-23
0,44,21.0,10,23,0,118.0,210,2,0,0,-23
1,44,37.0,26,26,1,112.0,204,2,0,0,-23
0,44,12.0,15,16,0,120.0,195,2,0,0,-29
0,43,26.0,18,18,1,63.0,194,2,0,0,-29
0,43,17.0,18,20,0,154.0,207,2,0,0,-29
0,45,-2.0,10,24,0,123.0,215,3,0,0,-46
0,48,32.0,29,29,1,124.0,221,2,0,0,-29
0,44,16.0,17,20,0,113.0,205,2,0,0,-29
0,42,22.0,15,15,1,124.0,193,2,0,0,-29
1,44,39.0,15,15,1,133.0,225,2,0,0,-29
0,45,21.0,10,20,0,114.0,206,2,0,0,-29
0,45,16.0,18,29,0,143.0,212,2,0,0,-29
0,44,12.0,13,17,0,130.0,222,2,0,0,-29
0,43,30.0,20,20,1,84.0,198,2,0,0,-29
0,45,-21.0,8,17,0,128.0,242,4,0,0,-68
0,44,5.0,12,22,0,115.0,207,3,0,0,-46
0,48,-9.0,27,27,1,137.0,234,4,0,0,-68
0,42,26.0,24,24,1,115.0,207,2,0,0,-29
0,44,21.0,13,17,0,109.0,201,2,0,0,-29
0,46,-6.0,11,13,0,177.0,251,3,0,0,-51
0,44,32.0,17,17,1,131.0,200,2,0,0,-29
0,49,33.0,22,22,1,116.0,235,2,0,0,-29
0,44,34.0,21,21,1,148.0,218,2,0,0,-29
0,46,-33.0,18,26,0,102.0,208,5,0,0,-79
0,47,32.0,23,23,1,123.0,215,2,0,0,-29
0,45,0.0,11,27,0,123.0,220,3,0,0,-51
0,44,23.0,18,18,1,166.0,218,2,0,0,-29
1,43,78.0,23,23,1,150.0,225,2,2,17,17
1,48,68.0,20,20,1,118.0,215,2,1,9,1
1,46,66.0,19,19,1,83.0,198,2,1,8,-1
1,44,48.0,24,24,1,116.0,208,2,0,0,-17
0,44,28.0,12,14,0,109.0,201,2,0,0,-17
1,45,46.0,19,19,1,122.0,214,2,0,0,-17
1,46,64.0,27,28,0,136.0,244,2,2,17,17
1,44,36.0,13,27,0,119.0,211,2,0,0,-17
1,45,53.0,14,17,0,121.0,207,2,1,9,1
1,42,54.0,13,24,0,112.0,187,2,1,9,1
1,42,55.0,15,18,0,124.0,199,2,1,9,1
1,43,37.0,14,16,0,112.0,204,2,0,0,-17
0,43,24.0,10,16,0,91.0,183,2,0,0,-17
1,44,81.0,23,23,1,141.0,216,2,2,17,17
0,43,20.0,14,20,0,104.0,196,2,0,0,-17
1,43,40.0,18,24,0,127.0,219,2,0,0,-17
1,45,45.0,27,27,1,80.0,194,2,0,0,-17
0,43,26.0,13,14,0,147.0,221,2,0,0,-17
1,44,45.0,26,26,1,141.0,215,2,0,0,-17
0,45,49.0,14,17,0,107.0,215,2,1,9,1
0,42,28.0,12,19,0,111.0,203,2,0,0,-17
1,49,45.0,26,26,1,38.0,207,2,0,0,-17
1,45,42.0,16,16,1,110.0,202,2,0,0,-17
1,48,69.0,17,21,0,150.0,225,2,2,17,17
1,44,43.0,30,30,1,108.0,211,2,0,0,-17
