PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
0,45,23.0,23,24,0,92.0,217,2,0,0,-23
0,42,17.0,15,21,0,103.0,195,2,0,0,-23
0,46,24.0,14,22,0,117.0,209,2,0,0,-24
0,45,16.0,18,18,1,101.0,221,3,0,0,-41
1,43,84.0,19,19,1,172.0,224,2,2,23,23
0,46,28.0,14,24,0,120.0,212,2,0,0,-23
0,47,-71.0,16,21,0,52.0,225,10,1,9,-121
1,43,36.0,25,25,1,115.0,207,2,0,0,-23
1,43,44.0,19,19,1,128.0,203,2,0,0,-24
0,42,30.0,14,15,0,78.0,203,2,0,0,-23
1,45,53.0,15,20,0,126.0,206,2,1,12,1
0,43,30.0,12,19,0,117.0,209,2,0,0,-23
1,43,61.0,18,18,1,155.0,208,2,1,11,-2
1,45,32.0,20,22,0,112.0,204,2,0,0,-23
1,45,35.0,22,22,1,110.0,202,2,0,0,-24
0,46,28.0,16,18,0,131.0,207,2,0,0,-23
0,42,28.0,19,22,0,109.0,201,2,0,0,-23
1,47,41.0,23,23,1,109.0,201,2,0,0,-23
0,46,27.0,15,26,0,101.0,204,2,0,0,-23
1,44,58.0,25,25,1,156.0,209,2,1,11,-2
0,43,28.0,12,20,0,67.0,203,2,0,0,-23
0,44,21.0,12,18,0,149.0,203,2,0,0,-24
0,43,-9.0,19,20,0,97.0,197,4,0,0,-52
0,48,33.0,13,23,0,109.0,201,2,0,0,-23
0,44,25.0,16,16,1,111.0,219,2,0,0,-24
1,42,56.0,15,21,0,154.0,207,2,1,12,2
0,45,-14.0,10,15,0,127.0,212,4,0,0,-56
0,44,8.0,9,23,0,101.0,204,3,0,0,-40
1,43,29.0,17,19,0,75.0,200,2,0,0,-23
0,47,33.0,18,18,1,96.0,210,2,0,0,-23
0,46,36.0,18,18,1,173.0,248,2,0,0,-23
0,44,24.0,11,22,0,104.0,196,2,0,0,-23
1,44,39.0,23,23,1,114.0,206,2,0,0,-23
1,45,38.0,22,22,1,118.0,210,2,0,0,-23
0,42,20.0,14,16,0,102.0,194,2,0,0,-23
0,45,31.0,34,34,1,147.0,222,2,0,0,-23
0,45,24.0,15,22,0,127.0,208,2,0,0,-22
0,47,30.0,11,14,0,146.0,221,2,0,0,-23
0,44,17.0,10,23,0,133.0,208,2,0,0,-23
0,46,25.0,13,17,0,135.0,232,2,0,0,-23
0,46,66.0,22,22,1,178.0,231,2,1,12,2
0,47,33.0,20,20,1,134.0,220,3,0,0,-34
0,43,26.0,8,20,0,108.0,200,2,0,0,-23
1,45,39.0,26,26,1,89.0,214,2,0,0,-23
0,45,23.0,8,24,0,117.0,204,2,0,0,-22
0,51,-11.0,14,20,0,110.0,235,4,0,0,-62
0,44,33.0,20,20,1,48.0,207,2,0,0,-23
1,41,42.0,20,20,1,101.0,193,2,0,0,-23
0,44,41.0,17,17,1,136.0,211,2,0,0,-23
0,47,-22.0,13,25,0,68.0,220,6,1,9,-64
1,44,32.0,23,23,1,114.0,206,2,0,0,-29
0,45,33.0,17,17,1,134.0,211,2,0,0,-31
0,43,9.0,11,14,0,127.0,196,2,0,0,-29
0,43,17.0,13,19,0,148.0,219,2,0,0,-31
0,47,-10.0,14,17,0,158.0,238,4,0,0,-57
