PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
1,46,55.0,15,20,0,152.0,221,2,1,12,1
0,47,44.0,23,23,1,91.0,233,2,0,0,-23
0,44,49.0,21,21,1,141.0,218,2,0,0,-23
0,46,35.0,24,24,1,125.0,200,2,0,0,-23
0,46,34.0,16,16,1,135.0,210,2,0,0,-23
0,47,17.0,13,19,0,109.0,201,2,0,0,-24
1,44,37.0,20,20,1,101.0,193,2,0,0,-24
0,45,-36.0,12,17,0,58.0,200,5,0,0,-74
1,45,63.0,21,21,1,152.0,204,2,1,12,1
0,45,35.0,17,17,1,106.0,198,2,0,0,-24
1,44,50.0,13,16,0,147.0,216,2,1,12,1
0,44,19.0,14,16,0,103.0,195,2,0,0,-25
0,44,20.0,11,17,0,98.0,196,2,0,0,-24
0,46,30.0,14,23,0,84.0,215,2,0,0,-23
0,46,34.0,20,20,1,139.0,214,2,0,0,-25
0,45,32.0,33,33,1,114.0,206,2,0,0,-24
0,45,70.0,16,31,0,198.0,250,2,2,23,23
1,44,77.0,13,22,0,156.0,225,2,2,23,23
0,46,49.0,13,16,0,131.0,221,2,1,12,-1
1,46,40.0,22,22,1,123.0,215,2,0,0,-23
1,48,54.0,12,21,0,156.0,224,2,1,12,-1
0,46,27.0,13,19,0,145.0,220,2,0,0,-23
1,44,37.0,17,17,1,105.0,197,2,0,0,-23
0,48,-2.0,13,22,0,113.0,235,4,0,0,-51
0,46,28.0,9,24,0,57.0,215,2,0,0,-23
0,45,-16.0,8,15,0,113.0,210,4,0,0,-51
0,45,13.0,13,26,0,73.0,198,3,0,0,-34
0,48,22.0,8,16,0,128.0,219,2,0,0,-23
0,47,23.0,15,26,0,110.0,202,2,0,0,-23
0,49,45.0,25,25,1,153.0,228,2,0,0,-23
0,44,45.0,24,24,1,93.0,201,2,0,0,-23
0,48,-1.0,12,20,0,132.0,229,5,1,6,-45
0,49,29.0,22,26,0,157.0,232,2,0,0,-23
0,46,31.0,22,22,1,115.0,207,2,0,0,-23
0,46,23.0,12,20,0,161.0,213,2,0,0,-23
0,45,-14.0,12,28,0,84.0,209,4,0,0,-56
0,47,19.0,15,21,0,137.0,223,2,0,0,-23
0,43,-1.0,17,17,1,88.0,213,4,0,0,-56
0,46,23.0,17,18,0,173.0,225,2,0,0,-23
0,49,35.0,11,31,0,113.0,232,2,0,0,-22
0,48,58.0,18,21,0,174.0,227,2,1,12,2
0,43,28.0,19,19,1,111.0,186,2,0,0,-23
0,46,28.0,17,17,1,106.0,198,2,0,0,-23
0,47,-30.0,13,18,0,104.0,220,6,0,0,-77
1,46,43.0,11,18,0,138.0,230,2,0,0,-23
0,45,24.0,9,19,0,103.0,195,2,0,0,-23
0,45,30.0,18,18,1,122.0,214,2,0,0,-22
0,47,32.0,16,19,0,156.0,209,2,0,0,-22
0,45,10.0,16,16,1,82.0,213,3,0,0,-43
1,46,40.0,20,20,1,77.0,191,2,0,0,-22
0,48,20.0,20,27,0,144.0,221,2,0,0,-31
0,46,11.0,11,18,0,137.0,212,2,0,0,-29
0,46,22.0,24,24,1,169.0,223,2,0,0,-31
0,43,15.0,17,18,0,116.0,210,2,0,0,-31
0,44,11.0,13,22,0,131.0,200,2,0,0,-29
0,45,27.0,23,26,0,148.0,223,2,0,0,-29
0,44,33.0,28,28,1,147.0,216,2,0,0,-29
0,43,12.0,10,19,0,104.0,196,2,0,0,-29
0,46,21.0,20,23,0,126.0,218,2,0,0,-29
0,45,11.0,10,15,0,105.0,197,2,0,0,-29
0,45,-13.0,8,17,0,72.0,210,4,0,0,-64
0,45,31.0,14,14,1,134.0,226,2,0,0,-29
0,47,13.0,14,24,0,105.0,197,2,0,0,-29
0,45,29.0,18,18,1,108.0,200,2,0,0,-29
0,48,22.0,12,15,0,179.0,231,2,0,0,-29
0,46,12.0,20,28,0,148.0,223,2,0,0,-29
0,47,39.0,18,21,0,82.0,206,2,1,9,-11
0,46,-6.0,11,22,0,109.0,227,3,0,0,-51
0,46,30.0,23,23,1,138.0,215,2,0,0,-31
0,45,13.0,12,16,0,95.0,204,2,0,0,-29
0,47,25.0,21,21,1,103.0,207,2,0,0,-29
0,47,21.0,14,21,0,93.0,201,2,0,0,-29
0,48,30.0,22,22,1,98.0,212,2,0,0,-31
0,45,22.0,21,23,0,105.0,219,2,0,0,-31
0,47,13.0,11,17,0,148.0,199,2,0,0,-29
1,45,68.0,14,18,0,125.0,222,2,2,17,17
1,48,79.0,26,26,1,161.0,236,2,2,17,17
0,49,30.0,9,23,0,77.0,208,2,0,0,-17
0,45,-10.0,10,19,0,78.0,209,4,0,0,-56
0,43,37.0,11,14,0,167.0,219,2,1,9,1
1,45,42.0,26,26,1,114.0,206,2,0,0,-17
1,46,63.0,14,14,1,128.0,220,2,1,9,1
0,47,43.0,13,22,0,156.0,208,2,1,9,1
1,47,54.0,16,16,1,50.0,202,2,1,9,1
0,48,38.0,23,23,1,148.0,216,2,0,0,-17
1,45,56.0,12,17,0,132.0,207,2,1,9,1
0,44,36.0,20,20,1,150.0,220,2,0,0,-17
0,46,23.0,11,22,0,42.0,205,3,0,0,-26
1,44,65.0,18,18,1,132.0,207,2,1,9,1
1,47,52.0,11,16,0,157.0,208,2,1,9,1
0,46,27.0,11,24,0,113.0,205,2,0,0,-17
0,45,41.0,17,17,1,122.0,214,2,0,0,-17
0,46,29.0,17,23,0,118.0,210,2,0,0,-17
0,45,31.0,9,13,0,108.0,200,2,0,0,-17
1,44,33.0,19,19,1,101.0,193,2,0,0,-17
1,49,56.0,15,24,0,165.0,218,2,1,9,1
0,46,52.0,20,21,0,176.0,228,2,1,9,1
1,47,41.0,28,28,1,96.0,210,2,0,0,-17
1,48,66.0,20,20,1,141.0,216,2,1,9,1
1,55,81.0,24,24,1,35.0,227,2,2,17,17
