PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
1,44,51.0,14,18,0,128.0,196,2,1,12,-1
0,47,26.0,8,24,0,117.0,205,2,0,0,-24
0,46,40.0,19,19,1,166.0,219,2,0,0,-24
0,43,21.0,14,17,0,110.0,202,2,0,0,-23
0,47,23.0,22,25,0,137.0,212,2,0,0,-24
0,49,38.0,23,23,1,147.0,230,2,0,0,-25
0,48,76.0,12,23,0,172.0,252,2,2,23,23
1,44,77.0,19,21,0,135.0,215,2,2,23,23
0,45,45.0,17,20,0,174.0,225,2,1,12,-1
0,46,21.0,12,18,0,135.0,210,2,0,0,-24
0,45,29.0,21,21,1,138.0,213,2,0,0,-24
0,44,17.0,16,19,0,115.0,207,2,0,0,-25
0,42,33.0,24,24,1,136.0,211,2,0,0,-25
0,49,31.0,12,12,1,156.0,248,2,0,0,-23
0,43,32.0,18,18,1,105.0,197,2,0,0,-23
1,45,34.0,21,21,1,111.0,203,2,0,0,-23
0,48,19.0,22,22,1,139.0,225,3,0,0,-34
0,47,35.0,16,16,1,148.0,223,2,0,0,-23
0,44,26.0,16,19,0,91.0,200,2,0,0,-23
0,45,31.0,13,20,0,139.0,215,2,0,0,-24
1,47,36.0,25,25,1,113.0,205,2,0,0,-23
0,46,14.0,8,24,0,112.0,215,3,0,0,-35
0,46,34.0,17,22,0,79.0,221,2,0,0,-23
0,46,20.0,13,27,0,113.0,205,2,0,0,-23
0,44,28.0,16,17,0,105.0,197,2,0,0,-24
1,46,34.0,29,29,1,107.0,199,2,0,0,-23
0,49,26.0,24,25,0,106.0,226,2,0,0,-23
1,45,39.0,28,28,1,76.0,190,2,0,0,-22
1,46,56.0,18,18,1,150.0,205,2,1,10,-3
0,44,32.0,11,16,0,148.0,205,2,0,0,-23
0,45,28.0,11,23,0,142.0,217,2,0,0,-23
0,44,29.0,13,20,0,113.0,210,2,0,0,-23
0,44,11.0,10,26,0,96.0,199,3,0,0,-34
1,47,44.0,21,21,1,71.0,219,2,0,0,-23
0,45,32.0,17,17,1,107.0,204,2,0,0,-23
0,46,17.0,11,26,0,130.0,205,2,0,0,-30
1,48,41.0,18,18,1,109.0,201,2,0,0,-21
0,45,27.0,12,12,1,180.0,232,2,0,0,-23
0,47,32.0,13,26,0,154.0,229,2,0,0,-23
0,48,-17.0,16,20,0,139.0,230,4,0,0,-62
1,45,41.0,18,18,1,109.0,203,2,0,0,-23
0,44,26.0,20,20,1,144.0,213,2,0,0,-30
0,48,32.0,14,27,0,156.0,231,2,0,0,-22
0,46,28.0,10,27,0,131.0,223,2,0,0,-23
0,48,28.0,16,22,0,88.0,202,2,0,0,-23
0,45,2.0,9,26,0,75.0,195,3,0,0,-39
0,44,28.0,11,25,0,110.0,202,2,0,0,-23
0,43,27.0,24,24,1,86.0,205,2,0,0,-30
0,44,21.0,20,26,0,107.0,199,2,0,0,-23
0,44,16.0,12,28,0,124.0,199,2,0,0,-23
0,48,22.0,13,23,0,140.0,226,2,0,0,-29
0,45,-4.0,15,16,0,149.0,219,3,0,0,-46
0,45,12.0,12,15,0,96.0,201,2,0,0,-31
1,46,37.0,18,18,1,119.0,213,2,0,0,-31
0,44,27.0,17,17,1,110.0,215,2,0,0,-31
0,47,28.0,13,25,0,154.0,229,2,0,0,-29
0,48,35.0,25,25,1,150.0,225,2,0,0,-29
0,44,8.0,17,22,0,122.0,197,2,0,0,-29
0,44,11.0,9,21,0,133.0,208,2,0,0,-29
0,48,-65.0,17,18,0,61.0,223,7,0,0,-109
0,46,-11.0,31,31,1,90.0,199,4,0,0,-63
1,45,33.0,21,21,1,106.0,198,2,0,0,-29
0,44,15.0,11,21,0,110.0,202,2,0,0,-29
0,44,-12.0,13,22,0,97.0,217,4,0,0,-57
0,48,25.0,20,22,0,177.0,246,2,0,0,-29
0,45,39.0,17,17,1,103.0,228,2,0,0,-29
0,47,13.0,14,25,0,109.0,201,2,0,0,-29
0,45,31.0,24,24,1,114.0,206,2,0,0,-29
0,45,28.0,22,22,1,115.0,209,2,0,0,-31
0,44,30.0,21,21,1,130.0,205,2,0,0,-29
0,46,20.0,13,16,0,128.0,225,2,0,0,-29
0,44,-9.0,11,18,0,86.0,197,3,0,0,-48
0,46,28.0,20,20,1,126.0,201,2,0,0,-29
0,44,14.0,14,23,0,115.0,209,2,0,0,-31
0,45,-3.0,8,18,0,132.0,203,3,0,0,-48
0,46,34.0,22,22,1,134.0,204,2,0,0,-17
0,49,45.0,19,22,0,130.0,214,2,1,9,1
0,43,30.0,18,18,1,100.0,192,2,0,0,-17
1,46,54.0,16,20,0,136.0,211,2,1,9,1
0,43,13.0,12,17,0,91.0,183,2,0,0,-17
1,50,69.0,15,22,0,148.0,223,2,2,17,17
0,44,47.0,11,15,0,165.0,217,2,1,9,1
1,43,41.0,13,20,0,103.0,195,2,0,0,-17
0,44,43.0,11,18,0,164.0,216,2,1,9,1
1,46,39.0,23,23,1,112.0,204,2,0,0,-17
1,46,41.0,20,20,1,121.0,213,2,0,0,-17
0,45,28.0,10,26,0,117.0,209,2,0,0,-17
0,45,19.0,17,17,1,113.0,200,3,0,0,-34
1,45,38.0,18,22,0,112.0,204,2,0,0,-17
1,47,76.0,26,26,1,53.0,223,2,2,17,17
1,43,44.0,12,15,0,145.0,220,2,1,9,1
1,51,68.0,19,24,0,114.0,230,2,2,17,17
0,45,27.0,12,20,0,105.0,197,2,0,0,-17
