PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
0,45,23.0,13,16,0,63.0,205,2,0,0,-23
0,47,29.0,11,27,0,144.0,219,2,0,0,-23
0,48,23.0,12,26,0,146.0,215,2,0,0,-23
0,46,23.0,12,15,0,99.0,208,2,0,0,-23
0,48,29.0,12,22,0,113.0,206,2,0,0,-23
0,47,25.0,15,22,0,133.0,208,2,0,0,-23
1,47,54.0,13,16,0,142.0,211,2,1,12,1
1,45,33.0,15,30,0,114.0,206,2,0,0,-23
0,46,23.0,24,29,0,99.0,202,2,0,0,-23
0,47,-28.0,15,19,0,130.0,229,5,0,0,-73
0,45,18.0,11,16,0,87.0,201,2,0,0,-24
0,49,29.0,15,20,0,122.0,214,2,0,0,-23
1,45,34.0,19,23,0,106.0,198,2,0,0,-23
0,45,30.0,16,20,0,110.0,202,2,0,0,-23
1,45,87.0,14,14,1,195.0,247,2,2,23,23
1,45,73.0,13,19,0,146.0,215,2,2,23,23
1,44,75.0,15,16,0,161.0,232,2,2,23,23
0,45,24.0,11,15,0,107.0,199,2,0,0,-23
0,45,24.0,14,24,0,119.0,211,2,0,0,-23
0,46,29.0,11,17,0,137.0,234,2,0,0,-23
1,48,75.0,16,17,0,131.0,228,2,2,23,23
0,46,29.0,15,18,0,111.0,203,2,0,0,-23
1,44,42.0,29,29,1,101.0,193,2,0,0,-23
0,46,2.0,17,17,1,134.0,209,3,0,0,-46
0,44,31.0,15,15,1,110.0,202,2,0,0,-23
0,46,34.0,24,24,1,100.0,225,2,0,0,-23
0,47,24.0,13,18,0,130.0,205,2,0,0,-23
0,45,33.0,21,21,1,134.0,209,2,0,0,-23
0,44,30.0,9,19,0,123.0,199,2,0,0,-23
0,45,30.0,9,17,0,91.0,216,2,0,0,-22
1,45,40.0,19,19,1,112.0,204,2,0,0,-23
0,46,29.0,8,21,0,101.0,204,2,0,0,-22
1,47,56.0,15,23,0,128.0,209,2,1,12,2
0,44,28.0,15,15,1,98.0,190,2,0,0,-23
0,49,6.0,9,15,0,113.0,232,3,0,0,-34
0,44,33.0,21,21,1,81.0,195,2,0,0,-22
0,45,26.0,14,20,0,91.0,205,2,0,0,-23
0,46,38.0,17,17,1,129.0,230,2,0,0,-23
0,47,30.0,15,18,0,117.0,209,2,0,0,-23
0,45,24.0,13,27,0,84.0,193,2,0,0,-23
0,45,29.0,19,21,0,123.0,198,2,0,0,-23
0,47,-21.0,10,20,0,68.0,199,6,1,6,-62
0,45,-16.0,11,20,0,101.0,215,4,0,0,-62
0,44,24.0,12,31,0,156.0,206,2,0,0,-23
0,44,-7.0,11,21,0,80.0,200,4,0,0,-51
0,45,-26.0,17,25,0,103.0,228,5,0,0,-73
0,48,19.0,11,26,0,152.0,238,3,0,0,-34
0,47,14.0,8,21,0,106.0,229,3,0,0,-32
0,45,24.0,11,26,0,147.0,222,2,0,0,-22
0,47,-14.0,10,25,0,73.0,198,4,0,0,-56
0,45,-2.0,11,23,0,124.0,216,3,0,0,-46
0,47,17.0,9,21,0,122.0,214,2,0,0,-29
0,49,-2.0,14,15,0,130.0,226,3,0,0,-46
0,44,-1.0,13,13,1,66.0,203,3,0,0,-46
0,47,31.0,14,18,0,154.0,229,2,0,0,-29
0,46,18.0,10,20,0,135.0,205,2,0,0,-29
0,45,25.0,17,17,1,96.0,199,2,0,0,-29
0,50,38.0,15,20,0,162.0,230,2,1,9,-11
0,45,19.0,12,20,0,59.0,196,2,0,0,-29
