PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
0,46,21.0,18,24,0,148.0,223,2,0,0,-24
1,47,67.0,23,23,1,159.0,213,3,2,23,6
0,46,19.0,13,17,0,136.0,213,2,0,0,-23
0,46,15.0,10,29,0,115.0,207,2,0,0,-23
0,49,23.0,10,13,0,137.0,207,2,0,0,-24
0,48,35.0,15,15,1,106.0,220,2,0,0,-25
0,45,24.0,22,22,1,107.0,199,2,0,0,-24
0,43,-4.0,9,17,0,82.0,191,3,0,0,-42
0,44,36.0,15,15,1,90.0,215,2,0,0,-24
1,43,29.0,10,15,0,97.0,189,2,0,0,-25
0,44,31.0,17,23,0,111.0,203,2,0,0,-23
0,44,14.0,8,21,0,129.0,204,2,0,0,-25
1,48,52.0,16,22,0,149.0,218,2,1,12,1
1,45,28.0,14,23,0,101.0,193,2,0,0,-24
0,44,32.0,20,20,1,125.0,200,2,0,0,-23
0,43,13.0,13,20,0,109.0,201,2,0,0,-25
0,50,26.0,16,22,0,142.0,228,2,0,0,-23
0,49,29.0,10,24,0,126.0,234,2,0,0,-24
0,48,4.0,19,19,1,122.0,219,3,0,0,-47
0,45,15.0,12,17,0,121.0,213,2,0,0,-25
0,49,21.0,15,19,0,116.0,208,2,0,0,-24
1,46,37.0,24,24,1,76.0,201,2,0,0,-25
0,47,23.0,21,26,0,113.0,205,2,0,0,-24
1,43,31.0,30,30,1,91.0,183,2,0,0,-24
0,45,22.0,13,22,0,115.0,207,2,0,0,-24
0,48,39.0,22,22,1,131.0,228,2,0,0,-23
0,49,34.0,9,20,0,111.0,214,2,0,0,-23
