PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
0,45,-28.0,22,22,1,81.0,206,5,0,0,-73
0,46,62.0,23,23,1,170.0,223,2,1,11,-2
0,46,17.0,10,22,0,174.0,226,2,0,0,-23
0,47,21.0,13,25,0,118.0,210,2,0,0,-25
0,46,30.0,17,17,1,107.0,199,2,0,0,-25
0,44,36.0,21,21,1,153.0,224,2,0,0,-25
0,47,26.0,16,20,0,115.0,207,2,0,0,-23
0,49,34.0,20,22,0,148.0,223,2,0,0,-23
0,43,24.0,10,18,0,120.0,196,2,0,0,-25
0,50,47.0,14,27,0,161.0,239,3,1,12,-10
0,46,53.0,12,17,0,147.0,199,2,1,12,1
1,46,40.0,21,21,1,105.0,199,2,0,0,-23
1,45,35.0,20,20,1,70.0,195,2,0,0,-24
0,46,29.0,21,24,0,139.0,214,2,0,0,-24
1,46,36.0,15,27,0,125.0,217,2,0,0,-23
1,46,39.0,21,21,1,113.0,207,2,0,0,-24
1,44,56.0,12,16,0,150.0,202,2,1,12,1
0,45,-30.0,11,26,0,69.0,211,5,0,0,-74
0,46,-15.0,12,21,0,123.0,231,4,0,0,-56
0,45,-19.0,12,23,0,37.0,202,4,0,0,-62
0,46,30.0,14,19,0,132.0,196,3,1,11,-13
0,51,10.0,12,16,0,110.0,235,3,0,0,-35
0,44,26.0,15,20,0,80.0,205,2,0,0,-24
0,45,16.0,13,15,0,160.0,214,2,0,0,-25
1,45,53.0,16,22,0,117.0,208,2,1,12,1
0,49,43.0,21,21,1,139.0,214,2,0,0,-23
1,48,53.0,19,19,1,138.0,210,2,1,10,-10
0,45,17.0,11,18,0,133.0,208,2,0,0,-23
0,45,14.0,21,24,0,140.0,226,3,0,0,-40
0,42,20.0,26,26,1,156.0,220,3,0,0,-33
0,43,-40.0,8,25,0,45.0,187,5,0,0,-73
0,43,-16.0,12,26,0,100.0,219,4,0,0,-62
1,47,39.0,16,16,1,115.0,207,2,0,0,-23
0,45,39.0,21,21,1,130.0,200,2,0,0,-22
1,44,32.0,22,22,1,109.0,203,2,0,0,-23
0,44,18.0,11,16,0,96.0,215,2,0,0,-23
0,46,-13.0,11,22,0,99.0,208,4,0,0,-56
0,44,-32.0,15,27,0,53.0,193,5,0,0,-73
0,48,28.0,10,24,0,116.0,208,2,0,0,-21
1,47,40.0,25,25,1,116.0,208,2,0,0,-21
0,46,19.0,12,21,0,114.0,206,2,0,0,-22
1,44,36.0,22,22,1,115.0,207,2,0,0,-22
0,47,-17.0,14,33,0,81.0,189,4,0,0,-62
0,46,24.0,15,17,0,112.0,204,2,0,0,-22
0,48,32.0,19,30,0,112.0,204,2,0,0,-23
