PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
0,44,1.0,13,25,0,86.0,195,3,0,0,-40
0,46,21.0,13,21,0,71.0,209,2,0,0,-24
0,45,32.0,20,20,1,149.0,201,2,0,0,-24
0,48,34.0,22,22,1,122.0,214,2,0,0,-24
0,44,3.0,8,27,0,40.0,199,3,0,0,-47
0,46,23.0,15,20,0,95.0,204,2,0,0,-23
0,44,13.0,10,20,0,79.0,188,2,0,0,-24
0,44,17.0,15,18,0,97.0,189,2,0,0,-24
0,48,28.0,27,27,1,145.0,231,3,0,0,-34
0,46,22.0,9,27,0,147.0,222,2,0,0,-23
1,50,81.0,13,29,0,172.0,240,2,2,23,23
0,47,22.0,13,21,0,121.0,213,2,0,0,-23
1,49,84.0,18,18,1,175.0,229,2,2,23,23
0,46,-11.0,13,18,0,93.0,201,4,0,0,-61
0,45,14.0,11,18,0,75.0,184,2,0,0,-23
0,48,14.0,15,25,0,145.0,231,3,0,0,-35
1,49,51.0,23,23,1,109.0,219,3,1,6,-17
0,46,-16.0,12,13,0,101.0,219,4,0,0,-63
0,48,30.0,11,17,0,137.0,214,2,0,0,-24
0,49,-5.0,12,22,0,104.0,223,4,0,0,-55
0,46,31.0,16,23,0,125.0,217,2,0,0,-24
1,45,77.0,15,19,0,164.0,233,2,2,23,23
0,48,41.0,24,24,1,100.0,214,2,0,0,-23
0,44,29.0,18,18,1,108.0,200,2,0,0,-25
1,48,34.0,23,23,1,111.0,203,2,0,0,-23
0,43,-1.0,9,16,0,85.0,187,3,0,0,-43
0,46,27.0,15,21,0,108.0,200,2,0,0,-23
0,44,52.0,12,21,0,161.0,214,2,1,12,2
0,48,36.0,14,23,0,139.0,214,2,0,0,-23
0,45,28.0,13,18,0,136.0,211,2,0,0,-23
1,44,40.0,16,16,1,114.0,208,2,0,0,-23
0,50,65.0,18,18,1,151.0,237,2,1,12,2
0,48,22.0,16,27,0,114.0,206,2,0,0,-23
0,47,-27.0,16,17,0,81.0,206,5,0,0,-73
0,47,34.0,20,20,1,143.0,229,2,0,0,-22
0,49,-16.0,18,18,1,90.0,215,4,0,0,-69
0,45,18.0,15,16,0,111.0,203,2,0,0,-22
0,45,20.0,12,32,0,128.0,220,2,0,0,-23
0,48,-32.0,10,19,0,53.0,195,5,0,0,-73
1,45,37.0,17,17,1,65.0,196,2,0,0,-23
0,48,-6.0,12,21,0,125.0,228,5,0,0,-57
0,48,22.0,14,21,0,124.0,216,2,0,0,-23
0,47,39.0,21,21,1,142.0,212,2,0,0,-22
1,48,47.0,25,25,1,107.0,232,2,0,0,-23
0,47,29.0,15,23,0,108.0,200,2,0,0,-22
0,47,-22.0,16,17,0,135.0,237,5,0,0,-73
0,46,23.0,13,19,0,118.0,210,2,0,0,-23
0,46,23.0,14,20,0,101.0,193,2,0,0,-23
0,46,41.0,25,25,1,109.0,212,2,0,0,-22
0,46,22.0,13,28,0,144.0,219,2,0,0,-22
0,46,-43.0,10,24,0,70.0,197,8,2,15,-81
0,43,10.0,13,20,0,100.0,192,2,0,0,-29
0,46,-25.0,9,24,0,85.0,199,4,0,0,-68
0,47,35.0,17,17,1,153.0,239,2,0,0,-29
0,48,12.0,10,22,0,123.0,199,2,0,0,-29
0,44,16.0,14,21,0,116.0,208,2,0,0,-29
0,47,2.0,10,23,0,124.0,222,3,0,0,-46
0,45,11.0,10,14,0,104.0,201,2,0,0,-31
0,45,-4.0,10,21,0,96.0,210,3,0,0,-51
