PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
0,45,26.0,21,23,0,117.0,209,2,0,0,-23
1,44,54.0,12,21,0,105.0,195,2,1,12,-1
0,45,12.0,15,19,0,146.0,200,2,0,0,-25
1,45,39.0,24,24,1,80.0,189,2,0,0,-23
0,45,23.0,15,20,0,145.0,220,2,0,0,-24
0,44,27.0,10,21,0,128.0,220,2,0,0,-23
0,44,38.0,20,20,1,123.0,215,2,0,0,-23
1,44,76.0,17,18,0,155.0,224,2,2,23,23
0,46,20.0,9,19,0,130.0,205,2,0,0,-23
0,45,33.0,15,15,1,118.0,210,2,0,0,-23
0,43,20.0,10,19,0,104.0,196,2,0,0,-24
0,47,44.0,14,21,0,152.0,203,2,1,12,-1
0,47,36.0,11,22,0,146.0,217,2,0,0,-25
1,43,36.0,12,20,0,117.0,209,2,0,0,-23
1,45,63.0,24,24,1,76.0,196,2,1,11,-2
0,49,-8.0,21,27,0,107.0,231,5,0,0,-69
1,46,85.0,14,14,1,198.0,250,2,2,23,23
0,50,35.0,9,27,0,163.0,238,2,0,0,-23
1,45,90.0,29,29,1,132.0,223,2,2,23,23
0,47,-9.0,22,25,0,113.0,227,5,1,6,-57
0,51,39.0,18,18,1,151.0,226,2,0,0,-23
0,44,27.0,13,26,0,100.0,203,2,0,0,-24
1,45,44.0,17,17,1,124.0,216,2,0,0,-23
1,45,72.0,21,22,0,172.0,227,2,2,23,23
0,46,-4.0,13,16,0,94.0,202,3,0,0,-46
0,44,23.0,11,16,0,151.0,226,2,0,0,-23
0,43,23.0,19,24,0,105.0,199,2,0,0,-23
1,44,60.0,20,23,0,158.0,211,2,1,12,2
0,48,-14.0,13,27,0,61.0,202,4,0,0,-55
0,44,21.0,8,17,0,117.0,209,2,0,0,-22
0,42,22.0,13,17,0,121.0,207,2,0,0,-23
0,47,21.0,13,19,0,134.0,236,2,0,0,-23
0,49,23.0,13,17,0,148.0,223,2,0,0,-23
1,45,66.0,22,22,1,128.0,198,2,1,12,2
1,44,36.0,16,25,0,114.0,206,2,0,0,-23
0,46,32.0,15,15,1,106.0,198,2,0,0,-23
0,48,28.0,10,18,0,149.0,224,2,0,0,-23
0,47,38.0,17,17,1,149.0,225,2,0,0,-23
0,49,39.0,17,17,1,153.0,239,2,0,0,-22
1,44,36.0,25,25,1,116.0,208,2,0,0,-23
0,44,28.0,19,20,0,109.0,201,2,0,0,-23
1,49,54.0,23,24,0,145.0,215,2,1,12,2
0,44,24.0,10,18,0,127.0,202,2,0,0,-23
0,46,23.0,8,21,0,110.0,202,2,0,0,-23
0,45,35.0,15,15,1,127.0,202,2,0,0,-23
0,46,26.0,18,19,0,54.0,202,2,0,0,-23
0,44,19.0,17,22,0,138.0,213,2,0,0,-23
0,48,-3.0,9,17,0,105.0,202,3,0,0,-45
0,45,10.0,15,16,0,161.0,226,3,0,0,-34
0,44,17.0,14,22,0,106.0,198,2,0,0,-23
0,44,29.0,14,14,1,142.0,217,2,0,0,-29
0,46,15.0,10,20,0,133.0,210,2,0,0,-31
0,47,18.0,9,21,0,122.0,214,2,0,0,-29
0,44,-23.0,13,14,0,86.0,200,4,0,0,-68
0,48,22.0,20,23,0,124.0,218,2,0,0,-31
0,46,23.0,15,22,0,87.0,201,2,0,0,-29
0,44,-49.0,15,20,0,43.0,202,6,0,0,-96
0,44,11.0,10,24,0,131.0,206,2,0,0,-29
0,43,-61.0,11,19,0,50.0,192,6,0,0,-96
0,45,18.0,20,20,1,119.0,194,2,0,0,-29
0,45,27.0,24,24,1,107.0,199,2,0,0,-29
0,47,37.0,15,17,0,159.0,234,2,0,0,-29
0,47,16.0,16,16,1,105.0,208,3,0,0,-40
0,47,-22.0,9,25,0,111.0,205,4,0,0,-68
1,46,33.0,24,24,1,107.0,210,2,0,0,-29
0,48,0.0,23,23,1,104.0,209,4,0,0,-59
0,45,18.0,11,17,0,134.0,211,2,0,0,-31
0,48,-23.0,9,21,0,81.0,225,4,0,0,-68
0,46,-1.0,10,16,0,138.0,212,3,0,0,-51
0,43,26.0,17,17,1,70.0,195,2,0,0,-29
0,48,9.0,13,13,1,139.0,236,3,0,0,-51
0,43,-35.0,16,19,0,49.0,191,5,0,0,-79
0,48,-2.0,11,19,0,106.0,215,3,0,0,-46
0,50,-30.0,11,14,0,128.0,225,5,0,0,-74
1,44,48.0,15,28,0,81.0,194,2,1,9,-11
1,45,39.0,10,19,0,122.0,214,2,0,0,-17
0,51,34.0,18,21,0,153.0,222,2,0,0,-17
0,46,27.0,16,24,0,112.0,198,2,0,0,-17
1,45,39.0,12,19,0,112.0,204,2,0,0,-17
0,44,9.0,12,17,0,115.0,223,3,0,0,-34
1,48,75.0,19,19,1,142.0,228,2,2,17,17
1,46,42.0,31,31,1,109.0,201,2,0,0,-17
1,46,61.0,20,20,1,136.0,211,2,1,9,1
0,45,57.0,13,16,0,191.0,243,2,2,17,17
1,43,46.0,14,14,1,113.0,205,2,0,0,-17
1,50,68.0,16,17,0,165.0,240,2,2,17,17
0,43,20.0,12,16,0,95.0,187,2,0,0,-17
0,49,38.0,24,24,1,93.0,231,2,0,0,-17
1,46,77.0,27,27,1,109.0,223,2,2,17,17
0,44,46.0,18,18,1,133.0,185,2,1,9,1
0,44,26.0,8,18,0,103.0,195,2,0,0,-17
0,48,32.0,22,28,0,123.0,215,2,0,0,-17
1,46,37.0,16,16,1,121.0,213,2,0,0,-17
1,44,78.0,18,18,1,158.0,233,2,2,17,17
1,43,33.0,11,18,0,81.0,195,2,0,0,-17
0,45,19.0,13,18,0,106.0,198,2,0,0,-17
1,46,78.0,23,23,1,145.0,220,2,2,17,17
1,46,35.0,20,26,0,121.0,215,2,0,0,-17
1,46,80.0,17,17,1,144.0,219,2,2,17,17
0,43,0.0,15,17,0,66.0,180,3,0,0,-39
