PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
0,46,35.0,18,18,1,141.0,216,2,0,0,-23
1,48,43.0,22,22,1,83.0,208,2,0,0,-23
1,46,44.0,20,20,1,117.0,209,2,0,0,-23
0,44,17.0,17,30,0,104.0,196,2,0,0,-23
0,43,27.0,24,24,1,95.0,187,2,0,0,-25
0,45,53.0,16,16,1,119.0,222,2,1,11,-2
1,46,62.0,28,28,1,126.0,196,2,1,11,-2
0,44,17.0,10,29,0,104.0,196,2,0,0,-24
0,46,26.0,9,21,0,174.0,227,2,0,0,-24
0,46,21.0,14,15,0,172.0,225,2,0,0,-24
0,44,21.0,11,17,0,141.0,216,2,0,0,-23
0,44,19.0,13,15,0,97.0,189,2,0,0,-23
0,49,-17.0,11,24,0,54.0,215,4,0,0,-64
0,46,-49.0,13,21,0,36.0,195,6,0,0,-91
1,46,38.0,15,15,1,96.0,205,2,0,0,-24
0,47,36.0,26,26,1,126.0,201,2,0,0,-23
0,45,-35.0,16,22,0,46.0,199,5,0,0,-75
0,44,15.0,12,20,0,108.0,200,2,0,0,-25
0,48,26.0,14,18,0,134.0,209,2,0,0,-25
1,45,47.0,12,24,0,130.0,199,2,1,12,1
0,45,28.0,10,18,0,137.0,208,2,0,0,-25
1,47,58.0,25,25,1,149.0,202,2,1,11,-2
0,45,26.0,13,20,0,119.0,211,2,0,0,-25
0,45,26.0,12,20,0,108.0,200,2,0,0,-25
0,47,30.0,17,17,1,81.0,200,2,0,0,-25
0,45,25.0,12,36,0,136.0,211,2,0,0,-23
0,46,19.0,14,26,0,139.0,214,2,0,0,-23
1,47,41.0,33,33,1,114.0,206,2,0,0,-22
0,44,-16.0,10,19,0,79.0,187,4,0,0,-55
0,46,-85.0,12,19,0,-4.0,216,10,1,6,-127
0,46,1.0,16,24,0,157.0,226,3,0,0,-40
0,46,15.0,10,31,0,102.0,194,2,0,0,-30
0,47,10.0,14,19,0,167.0,230,3,0,0,-34
0,46,21.0,10,21,0,113.0,205,2,0,0,-30
0,48,-43.0,12,24,0,72.0,211,6,0,0,-90
0,45,29.0,20,20,1,118.0,205,2,0,0,-23
0,46,28.0,18,18,1,115.0,209,2,0,0,-23
0,45,14.0,10,20,0,140.0,215,2,0,0,-23
0,45,21.0,14,21,0,149.0,224,2,0,0,-22
0,45,33.0,15,22,0,119.0,211,2,0,0,-23
0,44,31.0,22,22,1,119.0,211,2,0,0,-23
0,46,11.0,11,22,0,138.0,224,3,0,0,-34
0,46,4.0,13,17,0,138.0,217,3,0,0,-34
0,47,31.0,26,26,1,140.0,215,2,0,0,-30
0,45,17.0,11,16,0,148.0,200,2,0,0,-23
1,44,40.0,21,21,1,72.0,192,2,0,0,-23
1,44,34.0,24,24,1,108.0,200,2,0,0,-30
0,46,-13.0,15,21,0,132.0,245,4,0,0,-63
0,45,29.0,11,21,0,140.0,215,2,0,0,-22
0,43,-35.0,14,21,0,62.0,187,5,0,0,-71
1,47,41.0,25,25,1,119.0,211,2,0,0,-29
0,46,17.0,10,27,0,106.0,198,2,0,0,-29
0,45,29.0,16,16,1,149.0,224,2,0,0,-29
0,46,19.0,18,24,0,161.0,214,2,0,0,-29
0,46,30.0,25,25,1,75.0,217,2,0,0,-29
0,50,6.0,13,23,0,140.0,221,3,0,0,-40
0,45,18.0,12,30,0,111.0,203,2,0,0,-29
0,47,-26.0,11,27,0,66.0,214,5,0,0,-76
0,42,10.0,12,18,0,98.0,190,2,0,0,-29
0,47,2.0,12,18,0,135.0,221,3,0,0,-46
0,43,25.0,22,22,1,150.0,202,2,0,0,-29
0,45,-47.0,11,18,0,70.0,208,6,0,0,-92
0,45,12.0,11,16,0,136.0,205,2,0,0,-29
0,45,11.0,10,17,0,125.0,202,2,0,0,-31
0,44,6.0,11,21,0,128.0,203,2,0,0,-29
0,45,31.0,14,14,1,141.0,216,2,0,0,-29
0,45,29.0,25,25,1,130.0,205,2,0,0,-29
0,46,-11.0,12,14,0,88.0,202,3,0,0,-51
0,48,-28.0,11,22,0,87.0,212,5,0,0,-79
0,46,-14.0,12,24,0,114.0,222,4,0,0,-62
1,46,54.0,17,17,1,118.0,208,2,1,9,-13
0,45,19.0,20,20,1,96.0,188,2,0,0,-29
0,45,14.0,14,24,0,149.0,204,2,0,0,-31
0,46,16.0,11,14,0,107.0,199,2,0,0,-29
0,44,11.0,12,16,0,158.0,210,2,0,0,-29
1,45,41.0,27,27,1,107.0,199,2,0,0,-17
0,46,26.0,11,16,0,153.0,222,2,0,0,-17
0,47,46.0,21,21,1,158.0,223,2,1,8,-14
1,45,37.0,26,26,1,118.0,210,2,0,0,-17
0,50,-76.0,9,25,0,54.0,213,9,1,6,-119
1,47,46.0,29,29,1,86.0,211,2,0,0,-17
0,43,30.0,10,22,0,108.0,200,2,0,0,-17
0,44,44.0,12,15,0,144.0,197,2,1,9,1
0,45,23.0,13,20,0,110.0,202,2,0,0,-17
1,52,80.0,31,31,1,87.0,235,2,2,17,17
1,47,57.0,14,15,0,131.0,206,2,1,9,1
1,45,35.0,12,17,0,112.0,204,2,0,0,-17
1,48,68.0,21,21,1,75.0,212,2,1,9,1
0,47,48.0,12,26,0,141.0,226,2,1,9,1
1,46,37.0,21,24,0,108.0,200,2,0,0,-17
1,45,72.0,26,26,1,174.0,226,2,2,17,17
0,47,24.0,18,24,0,113.0,205,2,0,0,-17
1,49,50.0,18,18,1,141.0,211,2,0,0,-17
0,43,21.0,12,22,0,87.0,192,2,0,0,-17
