PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
0,47,3.0,14,20,0,-4.0,191,8,3,28,-42
1,43,41.0,16,16,1,-80.0,173,3,1,4,-20
0,45,4.0,13,18,0,-28.0,196,8,3,23,-41
0,48,-60.0,15,22,0,-49.0,194,10,1,9,-108
1,51,54.0,16,16,1,-42.0,210,5,3,20,-3
1,43,38.0,18,18,1,-12.0,177,2,0,0,-24
1,40,29.0,9,17,0,-28.0,183,2,0,0,-25
1,49,24.0,14,22,0,-15.0,195,7,3,20,-24
1,43,83.0,15,19,0,-25.0,208,5,4,41,28
1,42,35.0,20,20,1,-18.0,178,2,0,0,-24
1,44,28.0,8,13,0,-42.0,178,2,0,0,-23
1,42,36.0,14,14,1,54.0,184,2,0,0,-23
1,44,43.0,18,18,1,-40.0,183,4,1,11,-17
0,46,10.0,18,19,0,-34.0,188,5,1,8,-38
1,45,22.0,14,24,0,-80.0,176,2,0,0,-25
1,41,41.0,15,15,1,-38.0,181,2,0,0,-24
1,45,39.0,16,16,1,3.0,186,2,0,0,-24
0,47,12.0,20,20,1,-11.0,205,10,4,32,-48
0,47,-1.0,15,15,1,-47.0,215,7,0,0,-61
0,48,4.0,8,31,0,-19.0,194,5,1,5,-46
0,47,16.0,11,15,0,-26.0,214,3,0,0,-31
1,45,33.0,12,16,0,-42.0,190,2,0,0,-23
0,46,41.0,18,22,0,42.0,201,4,2,17,-15
0,47,-14.0,10,22,0,-2.0,194,6,1,5,-62
1,43,27.0,17,17,1,-22.0,178,3,0,0,-36
1,46,14.0,15,15,1,-50.0,192,7,2,14,-48
0,48,-47.0,11,13,0,-37.0,203,9,1,10,-97
0,49,32.0,25,25,1,17.0,200,7,3,28,-27
0,48,-71.0,14,18,0,-49.0,195,8,0,0,-119
0,46,0.0,11,15,0,-51.0,186,4,1,4,-49
0,44,25.0,26,26,1,-28.0,184,2,0,0,-32
1,43,23.0,13,16,0,-34.0,187,2,0,0,-30
0,48,8.0,10,17,0,-71.0,192,6,2,13,-41
1,44,49.0,20,20,1,-88.0,177,4,2,19,-11
1,43,22.0,13,15,0,16.0,189,2,0,0,-30
0,47,-12.0,20,20,1,-28.0,184,6,1,5,-62
0,44,7.0,10,16,0,5.0,190,3,0,0,-41
0,47,3.0,11,25,0,26.0,201,4,1,5,-43
0,46,-56.0,11,15,0,-47.0,204,10,0,0,-106
1,44,30.0,19,19,1,-14.0,184,5,2,15,-28
1,43,40.0,11,16,0,-56.0,187,3,1,6,-17
1,46,13.0,10,15,0,-47.0,194,6,2,13,-37
0,48,-9.0,11,16,0,-15.0,205,7,2,12,-54
0,49,16.0,17,17,1,-38.0,197,5,1,6,-48
0,49,-41.0,18,27,0,-8.0,205,10,1,8,-90
0,46,21.0,11,20,0,8.0,191,2,0,0,-32
1,48,26.0,21,21,1,-71.0,197,7,3,19,-32
1,45,17.0,9,16,0,-23.0,185,2,0,0,-31
0,45,-64.0,15,15,1,-15.0,193,8,0,0,-123
1,46,42.0,12,12,1,-54.0,187,3,1,5,-17
1,48,21.0,14,15,0,-70.0,190,5,1,9,-30
0,45,-22.0,20,20,1,-16.0,197,10,3,27,-77
0,44,17.0,13,23,0,-13.0,192,2,0,0,-34
0,44,-48.0,14,15,0,-71.0,184,9,1,9,-93
1,45,22.0,14,23,0,-36.0,187,4,1,8,-31
1,45,44.0,15,17,0,-53.0,193,4,2,14,-11
1,43,38.0,26,26,1,17.0,184,2,0,0,-18
0,46,-37.0,13,16,0,-63.0,182,8,1,6,-84
0,42,23.0,13,30,0,-10.0,196,2,0,0,-35
0,46,-67.0,11,23,0,-90.0,181,9,1,8,-104
0,45,16.0,14,18,0,65.0,195,2,0,0,-29
0,47,-33.0,12,19,0,-33.0,196,10,1,10,-83
1,45,31.0,18,23,0,-12.0,196,4,2,14,-24
0,45,-2.0,11,15,0,-79.0,182,6,2,11,-45
0,41,-4.0,10,15,0,18.0,190,4,0,0,-54
0,50,21.0,21,25,0,-19.0,198,2,0,0,-31
0,47,-30.0,14,22,0,-1.0,188,10,3,20,-73
1,42,30.0,9,21,0,-36.0,184,2,0,0,-22
1,42,35.0,9,17,0,-27.0,182,2,0,0,-18
0,45,-50.0,13,22,0,-13.0,188,7,1,9,-91
0,50,-42.0,13,15,0,-24.0,213,9,2,15,-86
1,43,41.0,22,22,1,45.0,194,2,0,0,-18
0,46,-41.0,9,16,0,-34.0,182,8,1,6,-85
1,42,32.0,18,18,1,-6.0,186,2,0,0,-31
1,47,38.0,15,17,0,-21.0,192,5,2,13,-12
1,43,31.0,10,16,0,-70.0,178,2,0,0,-17
1,44,43.0,16,16,1,-69.0,201,2,0,0,-17
0,48,-62.0,11,15,0,-35.0,197,11,1,8,-116
1,42,33.0,13,13,1,6.0,177,2,0,0,-28
0,47,25.0,11,19,0,-1.0,192,2,0,0,-28
1,43,36.0,20,20,1,-35.0,195,3,1,5,-23
0,48,13.0,11,23,0,16.0,204,3,0,0,-32
0,44,16.0,13,16,0,0.0,195,6,2,14,-29
1,44,19.0,16,16,1,-67.0,184,6,2,15,-38
1,43,44.0,15,15,1,51.0,196,2,0,0,-17
0,47,-29.0,12,15,0,-39.0,194,8,1,6,-76
0,48,-42.0,11,17,0,-57.0,192,9,0,0,-90
0,48,-21.0,11,17,0,-8.0,202,5,0,0,-67
0,43,21.0,10,17,0,-22.0,185,2,0,0,-25
