PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
1,43,19.0,9,17,0,-24.0,185,3,0,0,-36
1,49,43.0,22,22,1,-38.0,201,4,1,12,-24
1,43,39.0,14,14,1,79.0,203,2,0,0,-24
0,45,-70.0,9,27,0,-51.0,187,10,1,6,-110
1,48,77.0,20,20,1,-24.0,205,5,3,31,8
0,44,15.0,10,18,0,8.0,202,4,1,8,-25
0,43,-18.0,11,23,0,14.0,189,7,1,6,-62
1,43,36.0,15,15,1,-26.0,193,3,0,0,-36
1,42,30.0,15,16,0,-77.0,176,2,0,0,-23
1,46,42.0,20,20,1,-88.0,185,2,0,0,-23
1,49,27.0,12,18,0,7.0,193,7,3,24,-23
1,48,30.0,16,20,0,-98.0,201,2,0,0,-24
1,52,12.0,31,31,1,-69.0,200,4,0,0,-49
0,44,55.0,19,21,0,134.0,209,2,1,12,-1
0,49,33.0,10,19,0,18.0,207,5,2,13,-22
1,47,44.0,16,17,0,-11.0,195,3,1,11,-8
1,45,29.0,10,15,0,-39.0,185,2,0,0,-23
0,45,20.0,15,19,0,51.0,209,2,0,0,-23
0,46,-39.0,11,27,0,-55.0,185,10,2,12,-85
1,45,55.0,12,20,0,-12.0,187,2,1,12,-1
0,45,28.0,16,22,0,6.0,197,2,0,0,-25
1,44,36.0,22,22,1,22.0,190,2,0,0,-24
1,42,54.0,11,15,0,-37.0,180,2,1,11,-2
1,43,38.0,16,16,1,-37.0,175,2,0,0,-24
1,44,17.0,21,21,1,5.0,190,5,1,9,-39
0,45,18.0,25,25,1,28.0,187,7,3,30,-34
0,47,37.0,29,30,0,8.0,209,8,4,37,-16
0,46,-40.0,26,26,1,-68.0,184,9,1,8,-88
1,45,17.0,11,19,0,-20.0,175,2,0,0,-30
0,44,9.0,14,14,1,-36.0,203,5,1,9,-52
0,48,-44.0,31,31,1,-9.0,224,11,3,23,-100
1,47,32.0,15,17,0,-66.0,196,3,1,12,-18
0,45,21.0,17,27,0,22.0,196,2,0,0,-32
0,46,-49.0,22,22,1,4.0,191,11,2,18,-99
0,42,-1.0,13,19,0,39.0,181,3,0,0,-44
1,44,32.0,22,22,1,5.0,200,2,0,0,-30
1,42,30.0,18,19,0,5.0,190,2,0,0,-22
0,48,-59.0,10,18,0,-29.0,194,9,0,0,-101
1,48,44.0,17,19,0,13.0,210,2,1,11,-9
0,49,21.0,13,18,0,11.0,206,8,4,30,-31
1,42,67.0,21,21,1,11.0,174,2,1,12,2
0,43,14.0,11,25,0,-2.0,181,2,0,0,-23
0,47,-11.0,14,21,0,-79.0,189,7,1,6,-58
1,45,18.0,13,23,0,-31.0,196,2,0,0,-31
0,43,-5.0,9,27,0,-83.0,178,5,1,8,-46
1,47,45.0,12,13,0,-70.0,199,4,2,21,-10
0,43,21.0,15,15,1,-32.0,189,5,2,15,-32
1,46,35.0,28,28,1,-17.0,182,6,2,22,-25
1,45,37.0,11,19,0,-13.0,191,3,1,6,-16
1,41,27.0,12,16,0,-65.0,175,2,0,0,-33
0,49,-44.0,25,25,1,34.0,204,12,3,28,-100
0,42,26.0,15,18,0,62.0,197,2,0,0,-29
0,45,-9.0,12,13,0,75.0,189,3,0,0,-51
0,45,-4.0,17,17,1,-58.0,182,8,2,17,-50
