PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
0,47,-15.0,17,19,0,-40.0,198,7,1,8,-64
1,44,36.0,23,23,1,-44.0,184,4,1,10,-26
1,44,23.0,19,21,0,-23.0,180,6,2,16,-26
0,44,6.0,10,21,0,22.0,189,3,0,0,-36
0,50,-10.0,15,18,0,-29.0,210,10,3,20,-63
0,50,-41.0,17,25,0,-39.0,194,11,2,15,-85
0,46,-56.0,12,14,0,-84.0,188,8,1,6,-102
0,46,7.0,14,17,0,29.0,198,9,4,36,-42
0,47,-51.0,15,32,0,-78.0,190,9,1,8,-95
1,49,48.0,14,21,0,-38.0,189,2,1,12,-1
1,48,50.0,16,16,1,-4.0,204,3,1,9,-14
0,46,-34.0,13,14,0,-19.0,184,10,2,14,-76
1,42,26.0,12,14,0,77.0,195,2,0,0,-25
0,44,-76.0,11,13,0,-20.0,189,8,0,0,-116
0,46,-46.0,11,18,0,-41.0,189,10,2,15,-88
0,43,-88.0,11,15,0,-48.0,179,11,2,11,-125
0,48,23.0,14,22,0,20.0,190,5,2,15,-21
0,46,-31.0,11,24,0,-60.0,181,11,3,20,-71
1,51,47.0,12,26,0,36.0,203,6,3,29,-5
1,45,30.0,11,14,0,-42.0,190,3,1,5,-19
1,45,30.0,13,18,0,22.0,188,2,0,0,-23
0,43,-48.0,15,17,0,-75.0,177,6,0,0,-83
1,47,72.0,12,12,1,-10.0,199,6,4,40,10
0,44,18.0,15,15,1,5.0,193,3,0,0,-34
0,49,-36.0,20,20,1,-42.0,195,12,3,25,-89
0,45,-41.0,13,17,0,-74.0,180,7,1,5,-81
1,43,27.0,14,19,0,-66.0,175,2,0,0,-21
0,49,13.0,20,20,1,-33.0,199,7,2,15,-45
0,47,0.0,10,14,0,14.0,228,6,1,8,-44
1,46,30.0,16,18,0,4.0,195,3,1,5,-17
0,46,15.0,19,19,1,-42.0,192,6,2,15,-39
0,51,-12.0,12,30,0,6.0,203,5,1,5,-63
0,46,-2.0,24,24,1,-42.0,187,8,3,21,-56
1,44,24.0,14,14,1,-65.0,170,4,1,9,-32
1,51,36.0,26,26,1,-44.0,187,3,1,8,-22
0,44,-44.0,12,16,0,0.0,185,8,2,15,-85
1,48,11.0,22,22,1,-43.0,189,5,1,8,-50
0,48,-63.0,14,26,0,-24.0,195,11,2,15,-108
0,47,-83.0,15,16,0,-71.0,192,11,1,8,-121
0,48,-57.0,17,22,0,-58.0,196,8,1,8,-101
0,44,20.0,17,17,1,83.0,189,2,0,0,-32
0,52,-62.0,11,21,0,-64.0,203,9,0,0,-107
0,45,0.0,14,14,1,-8.0,198,7,3,18,-50
0,45,-13.0,11,13,0,-42.0,212,5,1,8,-49
1,45,21.0,27,27,1,-56.0,188,10,4,35,-32
0,45,-21.0,20,24,0,-33.0,187,6,1,5,-65
0,45,-11.0,10,27,0,-13.0,208,3,0,0,-52
0,46,-74.0,9,19,0,-39.0,191,8,0,0,-118
0,48,-46.0,12,28,0,-21.0,196,9,2,15,-86
0,42,-22.0,12,22,0,-27.0,185,7,2,15,-61
0,47,-29.0,15,19,0,-23.0,196,5,0,0,-72
0,48,7.0,10,18,0,5.0,196,4,1,5,-36
0,51,-14.0,14,24,0,-41.0,205,7,1,8,-63
0,47,-58.0,8,26,0,-30.0,183,8,1,8,-100
0,47,-17.0,11,18,0,9.0,208,6,1,9,-63
0,43,9.0,15,17,0,-38.0,186,6,2,13,-33
0,49,-7.0,18,27,0,58.0,206,8,3,32,-53
1,43,28.0,9,13,0,-38.0,182,4,1,8,-20
0,49,-53.0,12,18,0,-45.0,188,11,3,16,-90
0,42,-9.0,15,16,0,-30.0,180,5,1,8,-51
0,48,-19.0,13,31,0,-32.0,189,10,3,21,-61
1,49,56.0,20,20,1,-70.0,191,4,2,13,-4
1,43,36.0,20,20,1,-63.0,182,3,0,0,-26
0,46,-59.0,11,26,0,-67.0,185,7,0,0,-103
1,46,30.0,13,15,0,-75.0,193,2,0,0,-18
0,49,25.0,16,24,0,18.0,210,3,1,10,-21
0,48,-50.0,22,28,0,-70.0,193,9,1,7,-98
0,51,1.0,13,23,0,-59.0,194,8,3,24,-41
0,48,-10.0,17,17,1,-27.0,193,4,0,0,-64
0,49,12.0,24,26,0,-33.0,189,8,3,24,-30
0,47,-52.0,13,24,0,-20.0,193,11,2,17,-99
