PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
1,48,65.0,24,24,1,46.0,212,2,1,9,1
0,42,68.0,22,22,1,166.0,235,2,2,17,17
1,44,46.0,19,19,1,62.0,221,2,0,0,-17
0,44,38.0,26,26,1,160.0,229,2,0,0,-17
0,40,16.0,8,21,0,90.0,182,2,0,0,-17
1,47,40.0,25,25,1,44.0,213,2,0,0,-17
0,43,41.0,15,21,0,119.0,211,2,0,0,-17
0,43,67.0,22,22,1,186.0,238,2,2,17,17
0,43,56.0,22,26,0,158.0,221,2,2,17,17
0,42,11.0,9,18,0,103.0,206,3,0,0,-28
0,46,40.0,30,30,1,144.0,218,2,0,0,-17
0,43,35.0,25,27,0,122.0,214,2,0,0,-17
1,48,51.0,15,19,0,69.0,218,2,1,9,1
0,45,54.0,19,19,1,177.0,229,2,1,9,1
1,48,81.0,27,27,1,51.0,237,2,2,17,17
