PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
1,46,81.0,22,22,1,104.0,235,2,2,23,23
1,44,65.0,16,16,1,118.0,227,2,1,11,-1
0,44,57.0,25,25,1,173.0,225,2,1,12,1
0,46,26.0,9,25,0,129.0,221,2,0,0,-23
0,44,12.0,11,25,0,121.0,208,3,0,0,-35
0,45,12.0,13,24,0,148.0,215,3,0,0,-35
0,42,14.0,14,16,0,123.0,215,2,0,0,-24
0,45,36.0,20,20,1,101.0,209,2,0,0,-25
1,43,51.0,14,20,0,131.0,199,2,1,12,-1
0,45,-67.0,12,22,0,45.0,229,7,0,0,-112
0,41,32.0,12,12,1,61.0,203,2,0,0,-23
1,49,74.0,12,16,0,165.0,234,2,2,23,23
1,42,61.0,12,14,0,141.0,203,2,1,12,1
0,43,21.0,15,22,0,113.0,205,2,0,0,-23
0,43,25.0,8,16,0,133.0,225,2,0,0,-23
0,44,39.0,17,17,1,151.0,226,2,0,0,-24
1,45,41.0,24,24,1,97.0,200,2,0,0,-23
1,46,38.0,23,23,1,114.0,206,2,0,0,-23
0,40,10.0,12,22,0,108.0,200,2,0,0,-24
0,42,18.0,13,17,0,110.0,202,2,0,0,-24
0,45,35.0,16,16,1,70.0,212,2,0,0,-25
1,43,49.0,22,22,1,136.0,228,2,0,0,-24
0,45,24.0,12,22,0,142.0,213,2,0,0,-25
0,47,51.0,23,26,0,114.0,209,2,1,12,-1
0,42,37.0,15,20,0,121.0,213,2,0,0,-24
0,44,32.0,13,21,0,121.0,213,2,0,0,-22
0,42,17.0,14,32,0,92.0,200,2,0,0,-23
0,43,21.0,15,20,0,123.0,226,2,0,0,-23
0,42,30.0,22,22,1,124.0,216,2,0,0,-23
0,43,18.0,10,15,0,108.0,216,2,0,0,-23
0,43,15.0,10,15,0,106.0,198,2,0,0,-23
0,43,20.0,11,17,0,128.0,203,2,0,0,-23
0,42,11.0,16,16,1,143.0,223,3,0,0,-34
0,42,18.0,11,19,0,159.0,228,2,0,0,-23
0,44,27.0,12,12,1,135.0,210,2,0,0,-23
0,44,35.0,20,22,0,118.0,227,2,0,0,-23
0,43,16.0,15,21,0,96.0,215,2,0,0,-23
0,43,30.0,22,22,1,78.0,203,2,0,0,-23
0,45,32.0,20,25,0,104.0,213,2,0,0,-23
0,42,28.0,17,17,1,82.0,191,2,0,0,-23
0,45,36.0,16,22,0,125.0,217,2,0,0,-23
0,44,-79.0,11,15,0,80.0,230,9,1,6,-121
1,45,41.0,19,19,1,89.0,209,2,0,0,-23
0,46,17.0,12,22,0,172.0,224,2,0,0,-30
0,48,32.0,18,31,0,94.0,214,2,0,0,-23
0,44,26.0,8,21,0,118.0,204,2,0,0,-22
0,45,23.0,14,19,0,102.0,205,2,0,0,-23
0,43,-10.0,14,23,0,73.0,198,4,0,0,-56
0,42,28.0,20,20,1,113.0,205,2,0,0,-23
1,42,46.0,17,17,1,63.0,211,2,0,0,-23
0,44,-39.0,9,30,0,31.0,209,5,0,0,-79
0,43,18.0,10,22,0,150.0,225,2,0,0,-29
1,44,38.0,20,20,1,122.0,214,2,0,0,-29
1,44,34.0,22,22,1,109.0,214,2,0,0,-31
0,46,36.0,26,26,1,113.0,222,2,0,0,-29
0,44,35.0,15,15,1,148.0,217,2,0,0,-29
0,45,-22.0,13,21,0,88.0,208,4,0,0,-57
0,44,21.0,12,22,0,200.0,252,2,0,0,-29
0,48,-33.0,13,18,0,72.0,214,5,0,0,-79
0,40,6.0,11,14,0,95.0,187,2,0,0,-29
0,47,-90.0,17,27,0,43.0,218,10,1,6,-147
0,43,1.0,12,25,0,95.0,226,3,0,0,-48
0,42,5.0,13,14,0,104.0,196,2,0,0,-29
1,44,38.0,19,19,1,94.0,214,2,0,0,-29
0,43,-64.0,10,22,0,41.0,207,8,1,6,-103
0,46,11.0,12,15,0,160.0,235,2,0,0,-29
0,40,6.0,13,14,0,90.0,184,2,0,0,-31
0,41,12.0,13,18,0,105.0,197,2,0,0,-29
0,43,30.0,23,23,1,133.0,208,2,0,0,-29
0,45,15.0,19,24,0,132.0,207,2,0,0,-29
0,46,27.0,10,22,0,90.0,210,2,0,0,-29
0,45,-21.0,8,19,0,127.0,212,4,0,0,-62
0,44,31.0,17,17,1,84.0,209,2,0,0,-29
0,43,27.0,16,16,1,102.0,194,2,0,0,-29
0,44,-4.0,10,19,0,129.0,215,3,0,0,-40
1,43,43.0,20,20,1,122.0,214,2,0,0,-17
0,43,-16.0,10,19,0,51.0,193,4,0,0,-56
1,43,49.0,19,19,1,125.0,217,2,0,0,-17
1,44,41.0,25,25,1,111.0,214,2,0,0,-17
1,44,56.0,15,22,0,110.0,207,2,1,9,1
0,45,33.0,20,21,0,116.0,219,2,0,0,-17
1,45,51.0,22,25,0,121.0,207,2,1,9,1
0,43,23.0,12,22,0,69.0,194,2,0,0,-17
1,41,35.0,18,18,1,77.0,197,2,0,0,-17
1,42,64.0,23,23,1,125.0,200,2,1,9,1
1,43,71.0,19,21,0,155.0,230,2,2,17,17
0,43,36.0,21,21,1,138.0,207,2,0,0,-17
0,44,36.0,17,17,1,86.0,206,2,0,0,-17
1,45,59.0,18,18,1,109.0,217,2,1,9,1
1,47,52.0,13,18,0,136.0,212,2,1,8,-1
0,44,26.0,12,17,0,94.0,203,2,0,0,-17
1,43,37.0,18,24,0,74.0,205,2,0,0,-17
1,48,66.0,15,28,0,116.0,232,2,2,17,17
0,45,36.0,15,15,1,127.0,207,2,0,0,-17
1,45,65.0,23,23,1,146.0,221,2,1,9,1
1,45,80.0,25,25,1,139.0,225,2,2,17,17
0,45,33.0,18,23,0,79.0,210,2,0,0,-17
1,43,39.0,11,24,0,110.0,202,2,0,0,-17
1,47,53.0,11,19,0,138.0,213,2,1,9,1
0,44,30.0,21,22,0,129.0,221,2,0,0,-17
