PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
0,41,16.0,12,25,0,88.0,197,2,0,0,-24
1,46,85.0,29,29,1,116.0,235,2,2,23,23
0,44,36.0,25,25,1,142.0,217,2,0,0,-23
0,42,16.0,10,17,0,96.0,188,2,0,0,-23
1,46,56.0,25,25,1,87.0,207,2,1,11,-2
1,45,36.0,23,23,1,100.0,209,2,0,0,-23
0,43,20.0,12,21,0,116.0,208,2,0,0,-23
0,43,30.0,20,20,1,46.0,205,2,0,0,-23
0,46,37.0,20,20,1,133.0,247,2,0,0,-25
1,45,35.0,23,23,1,114.0,206,2,0,0,-24
1,44,68.0,19,20,0,171.0,223,3,2,23,12
0,45,69.0,24,24,1,164.0,243,2,1,12,-1
0,42,19.0,12,26,0,107.0,199,2,0,0,-24
1,49,93.0,23,23,1,67.0,239,2,2,23,23
1,42,34.0,21,21,1,119.0,211,2,0,0,-23
1,45,76.0,20,21,0,104.0,228,2,2,23,23
0,42,12.0,14,25,0,113.0,187,2,0,0,-24
1,43,31.0,15,25,0,98.0,201,2,0,0,-24
0,44,31.0,19,19,1,117.0,209,2,0,0,-24
1,43,38.0,15,15,1,98.0,201,2,0,0,-25
1,45,56.0,13,17,0,180.0,211,2,1,12,-1
1,48,91.0,23,23,1,138.0,240,2,2,23,23
0,42,14.0,12,14,0,111.0,203,2,0,0,-23
0,41,11.0,8,20,0,111.0,203,2,0,0,-23
0,43,-11.0,14,25,0,74.0,194,4,0,0,-51
1,44,38.0,23,23,1,105.0,214,2,0,0,-23
0,45,36.0,17,17,1,83.0,208,2,0,0,-23
0,41,23.0,12,14,0,102.0,194,2,0,0,-23
0,43,30.0,22,22,1,90.0,210,3,0,0,-34
1,46,37.0,27,27,1,43.0,202,2,0,0,-23
1,44,39.0,20,20,1,104.0,224,2,0,0,-23
1,43,43.0,30,30,1,109.0,201,2,0,0,-23
0,42,18.0,9,21,0,154.0,223,2,0,0,-23
0,47,-29.0,14,25,0,79.0,215,6,1,6,-73
0,39,16.0,15,18,0,101.0,193,2,0,0,-23
0,43,24.0,15,19,0,117.0,209,2,0,0,-23
0,44,28.0,28,29,0,103.0,212,2,0,0,-22
0,43,32.0,15,15,1,106.0,198,2,0,0,-23
0,45,23.0,13,27,0,15.0,202,2,0,0,-23
0,45,39.0,28,28,1,107.0,209,2,0,0,-23
0,43,30.0,20,25,0,124.0,216,2,0,0,-23
0,43,28.0,12,19,0,125.0,217,2,0,0,-23
0,47,32.0,16,29,0,143.0,218,2,0,0,-23
0,44,24.0,14,18,0,140.0,215,2,0,0,-23
0,42,3.0,11,19,0,145.0,225,3,0,0,-34
0,45,-35.0,13,27,0,155.0,257,5,0,0,-73
1,44,42.0,17,17,1,101.0,210,2,0,0,-23
0,42,17.0,9,14,0,119.0,205,2,0,0,-23
1,42,37.0,22,22,1,104.0,207,2,0,0,-23
0,42,12.0,17,24,0,106.0,198,2,0,0,-30
0,43,11.0,14,17,0,147.0,199,2,0,0,-29
0,47,25.0,11,21,0,155.0,232,2,0,0,-31
0,42,31.0,19,24,0,91.0,211,2,0,0,-29
0,45,12.0,11,17,0,144.0,221,2,0,0,-31
0,43,-2.0,13,16,0,102.0,205,3,0,0,-40
0,43,33.0,22,22,1,102.0,213,2,0,0,-31
0,46,20.0,13,28,0,190.0,244,2,0,0,-31
0,44,19.0,12,19,0,162.0,237,2,0,0,-29
0,44,-58.0,10,19,0,63.0,205,6,0,0,-96
0,43,11.0,13,25,0,126.0,218,2,0,0,-29
0,43,16.0,18,28,0,130.0,205,2,0,0,-29
0,46,-43.0,17,19,0,75.0,230,6,0,0,-92
0,45,-3.0,10,18,0,107.0,209,3,0,0,-51
0,42,26.0,16,16,1,115.0,207,2,0,0,-29
0,43,7.0,12,16,0,78.0,187,2,0,0,-29
0,44,10.0,20,23,0,96.0,205,2,0,0,-29
0,43,-32.0,9,17,0,90.0,209,5,0,0,-79
0,47,35.0,20,20,1,48.0,217,2,0,0,-29
0,43,23.0,21,27,0,108.0,202,2,0,0,-31
0,42,23.0,21,21,1,117.0,211,2,0,0,-31
0,44,29.0,17,17,1,114.0,206,2,0,0,-29
0,44,-32.0,11,16,0,66.0,203,5,0,0,-74
0,44,10.0,16,19,0,121.0,215,2,0,0,-31
0,43,10.0,14,17,0,116.0,208,2,0,0,-29
0,45,29.0,20,20,1,122.0,225,2,0,0,-29
0,42,26.0,15,20,0,104.0,196,2,0,0,-17
1,42,46.0,16,16,1,106.0,215,2,0,0,-17
0,39,22.0,11,14,0,92.0,184,2,0,0,-17
1,42,44.0,21,21,1,112.0,219,3,1,6,-11
1,43,52.0,18,18,1,146.0,215,2,0,0,-17
0,43,26.0,11,17,0,91.0,200,2,0,0,-17
1,45,55.0,12,17,0,123.0,219,2,1,9,1
1,45,43.0,25,25,1,120.0,212,2,0,0,-17
1,43,46.0,23,23,1,95.0,204,2,0,0,-17
0,48,42.0,14,26,0,154.0,223,2,0,0,-17
1,44,78.0,31,31,1,157.0,232,2,2,17,17
1,44,43.0,10,14,0,137.0,229,2,0,0,-17
1,41,37.0,10,18,0,104.0,196,2,0,0,-17
1,46,83.0,25,25,1,38.0,235,2,2,17,17
