PLAYER_WON,ROUNDS,PLAYER_SCORE,PLAYER_LONGEST_ROUTE_LENGTH,LONGEST_ROUTE_IN_GAME,PLAYER_HAD_LONGEST_ROUTE,TOTAL_POINTS_IN_GAME,TOTAL_GAINED_POINTS_IN_GAME,PLAYER_ROUTE_CARDS,PLAYER_COMPLETED_ROUTE_CARDS,PLAYER_GAINED_POINTS_FROM_ROUTE_CARDS,PLAYER_POINTS_FROM_ROUTE_CARDS
0,42,18.0,10,18,0,142.0,217,2,0,0,-25
0,44,11.0,12,19,0,151.0,237,3,0,0,-34
0,45,-16.0,10,20,0,96.0,204,4,0,0,-56
0,43,33.0,14,14,1,141.0,216,2,0,0,-25
0,43,23.0,14,18,0,134.0,209,2,0,0,-25
0,42,19.0,10,14,0,117.0,209,2,0,0,-23
0,44,26.0,10,16,0,145.0,220,2,0,0,-23
0,44,34.0,22,22,1,118.0,215,2,0,0,-23
0,42,30.0,13,25,0,118.0,210,2,0,0,-25
0,43,30.0,13,13,1,115.0,212,2,0,0,-24
0,43,16.0,11,16,0,110.0,202,2,0,0,-25
0,46,57.0,23,23,1,149.0,235,2,1,11,-2
1,44,40.0,15,15,1,91.0,205,2,0,0,-25
0,48,53.0,22,24,0,162.0,232,2,1,11,-2
0,42,28.0,13,13,1,103.0,195,2,0,0,-23
0,45,28.0,17,24,0,107.0,221,2,0,0,-23
1,46,74.0,13,21,0,162.0,231,2,2,23,23
1,44,36.0,18,18,1,100.0,214,2,0,0,-23
0,44,21.0,14,15,0,124.0,231,2,0,0,-23
1,45,73.0,14,20,0,165.0,238,2,2,23,23
0,45,30.0,17,21,0,97.0,211,2,0,0,-23
0,44,16.0,9,20,0,81.0,207,2,0,0,-23
0,41,-22.0,10,22,0,65.0,190,4,0,0,-56
1,43,92.0,18,18,1,189.0,241,2,2,23,23
0,45,28.0,21,21,1,128.0,214,2,0,0,-23
0,44,37.0,25,25,1,131.0,223,2,0,0,-23
0,43,33.0,18,18,1,205.0,257,2,0,0,-23
0,47,27.0,20,22,0,151.0,226,2,0,0,-23
0,42,33.0,21,21,1,142.0,217,2,0,0,-23
0,44,19.0,13,15,0,115.0,211,2,0,0,-22
0,43,22.0,14,19,0,111.0,203,2,0,0,-23
0,45,33.0,20,20,1,118.0,210,2,0,0,-23
0,46,-28.0,12,17,0,135.0,237,5,0,0,-73
1,44,62.0,23,23,1,143.0,213,2,1,12,2
1,47,40.0,19,19,1,78.0,209,2,0,0,-22
0,44,17.0,14,20,0,116.0,213,2,0,0,-22
1,43,42.0,22,22,1,120.0,212,2,0,0,-23
0,47,-25.0,15,18,0,71.0,204,5,0,0,-68
0,43,20.0,13,21,0,138.0,213,2,0,0,-23
0,41,13.0,11,14,0,109.0,201,2,0,0,-23
1,44,36.0,23,23,1,122.0,214,2,0,0,-23
0,44,31.0,15,22,0,129.0,232,2,0,0,-22
0,43,19.0,15,21,0,104.0,216,2,0,0,-23
0,44,32.0,19,23,0,160.0,229,2,0,0,-23
1,44,38.0,22,22,1,119.0,211,2,0,0,-23
0,44,20.0,14,22,0,197.0,249,2,0,0,-23
0,43,21.0,10,18,0,160.0,235,2,0,0,-23
0,43,-29.0,14,20,0,72.0,199,6,1,6,-73
0,46,-12.0,12,14,0,107.0,215,4,0,0,-56
0,44,23.0,8,17,0,155.0,230,2,0,0,-23
0,42,16.0,17,17,1,106.0,198,2,0,0,-29
1,43,35.0,18,18,1,120.0,212,2,0,0,-29
0,42,12.0,12,16,0,136.0,204,2,0,0,-29
0,42,21.0,11,20,0,119.0,211,2,0,0,-29
0,43,24.0,19,19,1,114.0,206,2,0,0,-29
0,42,28.0,21,21,1,107.0,199,2,0,0,-29
0,42,18.0,18,18,1,106.0,198,2,0,0,-29
0,44,12.0,10,19,0,114.0,222,2,0,0,-29
0,43,4.0,15,23,0,178.0,241,3,0,0,-40
0,47,18.0,22,22,1,105.0,241,4,1,6,-40
0,47,32.0,17,17,1,136.0,228,2,0,0,-29
0,45,-9.0,10,17,0,122.0,241,4,0,0,-57
0,43,10.0,14,24,0,124.0,199,2,0,0,-29
0,46,18.0,10,20,0,151.0,228,2,0,0,-31
0,48,18.0,12,21,0,125.0,222,2,0,0,-31
1,43,43.0,26,26,1,129.0,221,2,0,0,-29
0,44,21.0,19,19,1,149.0,224,2,0,0,-29
0,44,29.0,17,17,1,135.0,210,2,0,0,-29
0,42,15.0,10,19,0,78.0,198,2,0,0,-29
0,42,5.0,13,16,0,103.0,206,3,0,0,-40
0,45,4.0,11,26,0,190.0,253,3,0,0,-40
0,44,-8.0,12,22,0,126.0,214,3,0,0,-48
0,45,11.0,15,19,0,126.0,201,2,0,0,-29
